epoch,user_idx,global_idx,self_gmm_clean,fedrn_final_clean,is_actual_clean,original_label,noisy_label,score_stage
150,17,38033,1,1,1,4,4,fedrn_neighbor_fusion
150,17,38454,1,1,1,4,4,fedrn_neighbor_fusion
150,17,16068,1,1,1,4,4,fedrn_neighbor_fusion
150,17,11760,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5704,1,1,1,4,4,fedrn_neighbor_fusion
150,17,41750,1,1,1,4,4,fedrn_neighbor_fusion
150,17,17338,0,0,0,4,0,fedrn_neighbor_fusion
150,17,18147,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8046,1,1,1,4,4,fedrn_neighbor_fusion
150,17,5669,0,0,0,4,6,fedrn_neighbor_fusion
150,17,7957,0,0,0,4,1,fedrn_neighbor_fusion
150,17,8259,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37514,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8193,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37963,1,1,1,4,4,fedrn_neighbor_fusion
150,17,46958,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5491,1,1,1,4,4,fedrn_neighbor_fusion
150,17,38014,1,1,1,4,4,fedrn_neighbor_fusion
150,17,41377,0,1,1,4,4,fedrn_neighbor_fusion
150,17,37631,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8302,1,1,1,3,3,fedrn_neighbor_fusion
150,17,32075,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5501,1,1,1,4,4,fedrn_neighbor_fusion
150,17,18180,1,1,1,3,3,fedrn_neighbor_fusion
150,17,32143,1,1,1,3,3,fedrn_neighbor_fusion
150,17,38263,1,1,1,4,4,fedrn_neighbor_fusion
150,17,5706,0,0,0,4,6,fedrn_neighbor_fusion
150,17,32379,0,0,0,3,2,fedrn_neighbor_fusion
150,17,11752,0,0,0,3,5,fedrn_neighbor_fusion
150,17,18109,0,0,0,3,5,fedrn_neighbor_fusion
150,17,7712,0,1,1,4,4,fedrn_neighbor_fusion
150,17,37987,1,1,1,4,4,fedrn_neighbor_fusion
150,17,2025,1,1,1,3,3,fedrn_neighbor_fusion
150,17,46882,1,1,1,3,3,fedrn_neighbor_fusion
150,17,11858,1,1,1,3,3,fedrn_neighbor_fusion
150,17,24230,0,0,1,4,4,fedrn_neighbor_fusion
150,17,37700,1,1,1,3,3,fedrn_neighbor_fusion
150,17,2048,1,1,1,3,3,fedrn_neighbor_fusion
150,17,38386,1,1,1,4,4,fedrn_neighbor_fusion
150,17,37752,1,1,1,3,3,fedrn_neighbor_fusion
150,17,38101,1,1,0,4,3,fedrn_neighbor_fusion
150,17,22891,1,1,1,3,3,fedrn_neighbor_fusion
150,17,7896,0,0,0,4,1,fedrn_neighbor_fusion
150,17,7903,1,1,1,4,4,fedrn_neighbor_fusion
150,17,37923,1,1,1,4,4,fedrn_neighbor_fusion
150,17,11764,1,1,1,3,3,fedrn_neighbor_fusion
150,17,47075,0,0,0,3,9,fedrn_neighbor_fusion
150,17,5440,0,0,1,4,4,fedrn_neighbor_fusion
150,17,22916,1,1,1,3,3,fedrn_neighbor_fusion
150,17,32416,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37417,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37584,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8080,1,1,1,4,4,fedrn_neighbor_fusion
150,17,38259,1,1,1,4,4,fedrn_neighbor_fusion
150,17,1962,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8164,1,1,1,3,3,fedrn_neighbor_fusion
150,17,32230,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5624,0,0,0,4,6,fedrn_neighbor_fusion
150,17,1961,0,0,0,3,9,fedrn_neighbor_fusion
150,17,5607,1,1,1,4,4,fedrn_neighbor_fusion
150,17,16139,1,1,1,4,4,fedrn_neighbor_fusion
150,17,46841,0,0,0,3,6,fedrn_neighbor_fusion
150,17,38090,1,1,1,4,4,fedrn_neighbor_fusion
150,17,46939,1,1,1,3,3,fedrn_neighbor_fusion
150,17,11894,0,0,1,3,3,fedrn_neighbor_fusion
150,17,18222,1,1,1,3,3,fedrn_neighbor_fusion
150,17,25898,1,1,1,4,4,fedrn_neighbor_fusion
150,17,8004,0,0,1,4,4,fedrn_neighbor_fusion
150,17,7743,1,1,1,4,4,fedrn_neighbor_fusion
150,17,11855,0,0,0,3,8,fedrn_neighbor_fusion
150,17,41595,0,0,0,4,6,fedrn_neighbor_fusion
150,17,22905,1,1,1,3,3,fedrn_neighbor_fusion
150,17,41610,0,0,1,4,4,fedrn_neighbor_fusion
150,17,46989,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5364,1,1,1,4,4,fedrn_neighbor_fusion
150,17,16126,1,1,1,4,4,fedrn_neighbor_fusion
150,17,32139,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37500,0,1,1,3,3,fedrn_neighbor_fusion
150,17,22778,0,0,0,3,1,fedrn_neighbor_fusion
150,17,37776,1,1,1,3,3,fedrn_neighbor_fusion
150,17,11743,0,0,0,3,5,fedrn_neighbor_fusion
150,17,8161,1,1,1,3,3,fedrn_neighbor_fusion
150,17,46923,1,1,1,3,3,fedrn_neighbor_fusion
150,17,41451,1,1,1,4,4,fedrn_neighbor_fusion
150,17,22794,1,1,1,3,3,fedrn_neighbor_fusion
150,17,2042,1,1,1,3,3,fedrn_neighbor_fusion
150,17,7818,0,1,1,4,4,fedrn_neighbor_fusion
150,17,11874,1,1,1,3,3,fedrn_neighbor_fusion
150,17,41804,1,1,1,4,4,fedrn_neighbor_fusion
150,17,5742,1,1,1,4,4,fedrn_neighbor_fusion
150,17,38019,1,1,1,4,4,fedrn_neighbor_fusion
150,17,22994,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8210,1,1,1,3,3,fedrn_neighbor_fusion
150,17,18148,0,0,1,3,3,fedrn_neighbor_fusion
150,17,5726,1,1,1,4,4,fedrn_neighbor_fusion
150,17,32113,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8158,1,1,1,3,3,fedrn_neighbor_fusion
150,17,18157,1,1,1,3,3,fedrn_neighbor_fusion
150,17,22868,0,0,0,3,1,fedrn_neighbor_fusion
150,17,22919,0,0,0,3,2,fedrn_neighbor_fusion
150,17,37853,1,1,1,4,4,fedrn_neighbor_fusion
150,17,41417,0,0,0,4,7,fedrn_neighbor_fusion
150,17,17350,0,0,0,4,1,fedrn_neighbor_fusion
150,17,8122,1,1,1,3,3,fedrn_neighbor_fusion
150,17,41237,0,0,0,4,1,fedrn_neighbor_fusion
150,17,24171,1,1,1,4,4,fedrn_neighbor_fusion
150,17,32312,1,1,1,3,3,fedrn_neighbor_fusion
150,17,37668,1,1,1,3,3,fedrn_neighbor_fusion
150,17,8251,1,1,1,3,3,fedrn_neighbor_fusion
150,17,11938,1,1,1,3,3,fedrn_neighbor_fusion
150,17,17288,1,1,1,4,4,fedrn_neighbor_fusion
150,17,37546,1,1,1,3,3,fedrn_neighbor_fusion
150,17,1966,1,1,1,3,3,fedrn_neighbor_fusion
150,17,5462,1,1,1,4,4,fedrn_neighbor_fusion
150,17,41635,0,0,1,4,4,fedrn_neighbor_fusion
150,17,37554,1,1,1,3,3,fedrn_neighbor_fusion
150,17,41836,1,1,1,4,4,fedrn_neighbor_fusion
150,17,24239,1,1,1,4,4,fedrn_neighbor_fusion
150,17,18006,1,1,1,3,3,fedrn_neighbor_fusion
150,17,22842,0,0,0,3,5,fedrn_neighbor_fusion
150,17,41659,1,1,1,4,4,fedrn_neighbor_fusion
150,18,46273,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10020,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35377,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34693,0,0,0,0,2,fedrn_neighbor_fusion
150,18,34745,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33536,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8979,1,1,1,6,6,fedrn_neighbor_fusion
150,18,42283,1,1,1,0,0,fedrn_neighbor_fusion
150,18,14553,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33381,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11212,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20334,1,1,1,0,0,fedrn_neighbor_fusion
150,18,179,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35059,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33491,1,1,1,6,6,fedrn_neighbor_fusion
150,18,18826,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10159,1,1,1,0,0,fedrn_neighbor_fusion
150,18,23406,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34746,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49837,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35132,0,0,0,0,2,fedrn_neighbor_fusion
150,18,35326,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35417,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34781,0,0,0,0,4,fedrn_neighbor_fusion
150,18,33278,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49921,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20267,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49739,1,1,1,0,0,fedrn_neighbor_fusion
150,18,21806,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36419,1,1,1,6,6,fedrn_neighbor_fusion
150,18,2400,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10031,0,0,0,0,9,fedrn_neighbor_fusion
150,18,35422,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36642,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33420,1,1,1,6,6,fedrn_neighbor_fusion
150,18,213,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35414,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35446,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9860,0,0,0,0,5,fedrn_neighbor_fusion
150,18,8983,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8891,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33298,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19807,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33274,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36638,1,1,1,6,6,fedrn_neighbor_fusion
150,18,21747,0,0,0,6,7,fedrn_neighbor_fusion
150,18,36522,1,1,1,6,6,fedrn_neighbor_fusion
150,18,17788,1,1,1,6,6,fedrn_neighbor_fusion
150,18,46334,1,1,1,6,6,fedrn_neighbor_fusion
150,18,9799,1,1,1,0,0,fedrn_neighbor_fusion
150,18,43268,0,0,0,6,9,fedrn_neighbor_fusion
150,18,33367,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28171,1,1,1,6,6,fedrn_neighbor_fusion
150,18,116,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9813,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34761,1,1,1,0,0,fedrn_neighbor_fusion
150,18,352,1,1,1,0,0,fedrn_neighbor_fusion
150,18,23413,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10265,1,1,1,0,0,fedrn_neighbor_fusion
150,18,223,0,0,0,0,4,fedrn_neighbor_fusion
150,18,10043,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36607,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10130,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20205,0,0,1,0,0,fedrn_neighbor_fusion
150,18,43461,1,1,1,6,6,fedrn_neighbor_fusion
150,18,18820,1,1,1,6,6,fedrn_neighbor_fusion
150,18,233,1,1,1,0,0,fedrn_neighbor_fusion
150,18,2494,0,0,0,6,1,fedrn_neighbor_fusion
150,18,348,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49891,1,1,1,0,0,fedrn_neighbor_fusion
150,18,19753,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46320,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49671,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11147,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36656,1,1,1,6,6,fedrn_neighbor_fusion
150,18,17738,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35263,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36613,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33260,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49557,1,1,1,0,0,fedrn_neighbor_fusion
150,18,19804,0,0,0,0,1,fedrn_neighbor_fusion
150,18,20124,1,1,1,0,0,fedrn_neighbor_fusion
150,18,30,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34919,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49555,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11181,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28277,1,1,1,6,6,fedrn_neighbor_fusion
150,18,15600,1,1,1,6,6,fedrn_neighbor_fusion
150,18,344,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11090,0,0,0,6,8,fedrn_neighbor_fusion
150,18,21730,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28252,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20295,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49869,0,0,0,0,4,fedrn_neighbor_fusion
150,18,17744,0,0,0,6,0,fedrn_neighbor_fusion
150,18,9945,1,1,1,0,0,fedrn_neighbor_fusion
150,18,2364,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43379,1,1,1,6,6,fedrn_neighbor_fusion
150,18,23339,1,1,1,6,6,fedrn_neighbor_fusion
150,18,115,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49,0,0,0,0,5,fedrn_neighbor_fusion
150,18,8877,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36702,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35354,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34715,1,1,1,0,0,fedrn_neighbor_fusion
150,18,14544,1,1,1,6,6,fedrn_neighbor_fusion
150,18,26595,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8956,1,1,1,6,6,fedrn_neighbor_fusion
150,18,4452,0,0,0,6,3,fedrn_neighbor_fusion
150,18,23363,1,1,1,6,6,fedrn_neighbor_fusion
150,18,4409,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43390,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49761,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35258,1,1,1,0,0,fedrn_neighbor_fusion
150,18,4450,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33364,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36602,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35369,1,1,1,0,0,fedrn_neighbor_fusion
150,18,21722,1,1,1,6,6,fedrn_neighbor_fusion
150,18,21828,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49651,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49717,1,1,1,0,0,fedrn_neighbor_fusion
150,18,28188,1,1,1,6,6,fedrn_neighbor_fusion
150,18,4440,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35285,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10297,1,1,1,0,0,fedrn_neighbor_fusion
150,18,279,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33488,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43459,0,0,0,6,8,fedrn_neighbor_fusion
150,18,36688,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35403,1,1,1,0,0,fedrn_neighbor_fusion
150,18,4430,1,1,1,6,6,fedrn_neighbor_fusion
150,18,46388,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10243,1,1,1,0,0,fedrn_neighbor_fusion
150,18,341,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33436,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11101,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20256,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20471,0,0,0,0,9,fedrn_neighbor_fusion
150,18,23373,1,1,1,6,6,fedrn_neighbor_fusion
150,18,93,1,1,1,0,0,fedrn_neighbor_fusion
150,18,19812,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10050,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35373,1,1,1,0,0,fedrn_neighbor_fusion
150,18,43373,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34787,1,1,1,0,0,fedrn_neighbor_fusion
150,18,18866,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10064,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20355,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9021,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43452,0,0,0,6,3,fedrn_neighbor_fusion
150,18,49994,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36625,0,0,0,6,3,fedrn_neighbor_fusion
150,18,36645,1,0,1,6,6,fedrn_neighbor_fusion
150,18,19884,1,1,1,0,0,fedrn_neighbor_fusion
150,18,23412,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19814,1,1,1,0,0,fedrn_neighbor_fusion
150,18,43258,1,1,1,6,6,fedrn_neighbor_fusion
150,18,21704,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20023,1,0,1,0,0,fedrn_neighbor_fusion
150,18,17742,0,0,0,6,0,fedrn_neighbor_fusion
150,18,46377,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43302,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19761,1,1,1,0,0,fedrn_neighbor_fusion
150,18,28203,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49735,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34568,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33466,1,1,1,6,6,fedrn_neighbor_fusion
150,18,46311,1,1,1,6,6,fedrn_neighbor_fusion
150,18,23418,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11239,1,1,1,6,6,fedrn_neighbor_fusion
150,18,2424,1,1,1,6,6,fedrn_neighbor_fusion
150,18,26619,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36620,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19982,1,1,1,0,0,fedrn_neighbor_fusion
150,18,189,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36687,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36596,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43353,1,1,1,6,6,fedrn_neighbor_fusion
150,18,43236,1,1,1,6,6,fedrn_neighbor_fusion
150,18,42301,1,1,1,0,0,fedrn_neighbor_fusion
150,18,8942,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35248,1,1,1,0,0,fedrn_neighbor_fusion
150,18,199,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46418,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20328,1,1,1,0,0,fedrn_neighbor_fusion
150,18,42332,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33256,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36515,0,0,0,6,2,fedrn_neighbor_fusion
150,18,4434,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10301,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20319,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9934,1,1,1,0,0,fedrn_neighbor_fusion
150,18,18871,1,1,1,6,6,fedrn_neighbor_fusion
150,18,42226,1,1,1,0,0,fedrn_neighbor_fusion
150,18,43250,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33251,1,1,1,6,6,fedrn_neighbor_fusion
150,18,276,0,0,0,0,3,fedrn_neighbor_fusion
150,18,35089,1,1,1,0,0,fedrn_neighbor_fusion
150,18,36563,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11233,1,1,1,6,6,fedrn_neighbor_fusion
150,18,264,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35079,0,0,0,0,5,fedrn_neighbor_fusion
150,18,36462,1,1,1,6,6,fedrn_neighbor_fusion
150,18,129,1,1,1,0,0,fedrn_neighbor_fusion
150,18,18801,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28222,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20275,1,1,1,0,0,fedrn_neighbor_fusion
150,18,17793,1,1,1,6,6,fedrn_neighbor_fusion
150,18,14513,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36586,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20349,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46257,1,1,1,6,6,fedrn_neighbor_fusion
150,18,308,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35256,0,0,0,0,6,fedrn_neighbor_fusion
150,18,46469,1,1,1,6,6,fedrn_neighbor_fusion
150,18,9819,1,1,1,0,0,fedrn_neighbor_fusion
150,18,19728,0,0,1,0,0,fedrn_neighbor_fusion
150,18,11098,1,0,1,6,6,fedrn_neighbor_fusion
150,18,220,0,0,0,0,5,fedrn_neighbor_fusion
150,18,34949,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35269,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33309,1,1,1,6,6,fedrn_neighbor_fusion
150,18,23387,1,1,1,6,6,fedrn_neighbor_fusion
150,18,293,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20242,0,0,0,0,2,fedrn_neighbor_fusion
150,18,9767,0,1,0,0,6,fedrn_neighbor_fusion
150,18,20127,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49856,1,1,1,0,0,fedrn_neighbor_fusion
150,18,26569,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33425,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10115,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34948,1,1,1,0,0,fedrn_neighbor_fusion
150,18,28303,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28181,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8937,0,0,0,6,1,fedrn_neighbor_fusion
150,18,20097,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35149,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46429,0,0,0,6,5,fedrn_neighbor_fusion
150,18,46342,1,1,1,6,6,fedrn_neighbor_fusion
150,18,10334,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11219,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34607,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10266,1,1,1,0,0,fedrn_neighbor_fusion
150,18,2439,1,1,1,6,6,fedrn_neighbor_fusion
150,18,18868,1,1,1,6,6,fedrn_neighbor_fusion
150,18,46312,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8949,1,1,1,6,6,fedrn_neighbor_fusion
150,18,28236,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19961,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9895,0,0,0,0,3,fedrn_neighbor_fusion
150,18,18870,0,0,0,6,2,fedrn_neighbor_fusion
150,18,46317,1,1,1,6,6,fedrn_neighbor_fusion
150,18,20302,1,1,1,0,0,fedrn_neighbor_fusion
150,18,43308,1,1,1,6,6,fedrn_neighbor_fusion
150,18,33470,1,1,1,6,6,fedrn_neighbor_fusion
150,18,21763,0,0,1,6,6,fedrn_neighbor_fusion
150,18,15569,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34964,0,0,1,0,0,fedrn_neighbor_fusion
150,18,19904,1,1,1,0,0,fedrn_neighbor_fusion
150,18,20002,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34944,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10205,0,0,1,0,0,fedrn_neighbor_fusion
150,18,36486,0,0,0,6,3,fedrn_neighbor_fusion
150,18,33400,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35325,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11215,0,0,0,6,2,fedrn_neighbor_fusion
150,18,20045,0,0,0,0,3,fedrn_neighbor_fusion
150,18,49556,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33366,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8873,1,1,1,6,6,fedrn_neighbor_fusion
150,18,26542,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35283,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46403,1,0,1,6,6,fedrn_neighbor_fusion
150,18,2475,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34780,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46385,1,1,1,6,6,fedrn_neighbor_fusion
150,18,19828,1,1,1,0,0,fedrn_neighbor_fusion
150,18,284,1,1,1,0,0,fedrn_neighbor_fusion
150,18,8991,1,1,1,6,6,fedrn_neighbor_fusion
150,18,2356,1,1,1,6,6,fedrn_neighbor_fusion
150,18,9881,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35042,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10330,1,1,1,0,0,fedrn_neighbor_fusion
150,18,23375,0,0,0,6,0,fedrn_neighbor_fusion
150,18,10215,1,1,1,0,0,fedrn_neighbor_fusion
150,18,10010,1,1,1,0,0,fedrn_neighbor_fusion
150,18,35209,1,1,0,0,6,fedrn_neighbor_fusion
150,18,19818,0,0,0,0,2,fedrn_neighbor_fusion
150,18,43201,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11191,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11110,1,1,1,6,6,fedrn_neighbor_fusion
150,18,17796,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35381,1,1,1,0,0,fedrn_neighbor_fusion
150,18,4421,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49628,1,1,1,0,0,fedrn_neighbor_fusion
150,18,46340,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35418,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34938,1,1,1,0,0,fedrn_neighbor_fusion
150,18,349,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9022,1,1,1,6,6,fedrn_neighbor_fusion
150,18,36689,1,1,1,6,6,fedrn_neighbor_fusion
150,18,8867,1,1,1,6,6,fedrn_neighbor_fusion
150,18,9925,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34722,1,1,0,0,6,fedrn_neighbor_fusion
150,18,9859,0,0,0,0,3,fedrn_neighbor_fusion
150,18,33402,0,0,0,6,4,fedrn_neighbor_fusion
150,18,49868,0,0,0,0,5,fedrn_neighbor_fusion
150,18,10326,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34783,1,1,1,0,0,fedrn_neighbor_fusion
150,18,11150,1,1,1,6,6,fedrn_neighbor_fusion
150,18,34748,1,1,1,0,0,fedrn_neighbor_fusion
150,18,2510,1,1,1,6,6,fedrn_neighbor_fusion
150,18,35281,1,1,1,0,0,fedrn_neighbor_fusion
150,18,26618,1,1,1,6,6,fedrn_neighbor_fusion
150,18,11144,1,1,1,6,6,fedrn_neighbor_fusion
150,18,49799,1,1,1,0,0,fedrn_neighbor_fusion
150,18,33244,1,1,1,6,6,fedrn_neighbor_fusion
150,18,2503,0,0,0,6,3,fedrn_neighbor_fusion
150,18,20014,1,1,1,0,0,fedrn_neighbor_fusion
150,18,27502,0,0,0,0,2,fedrn_neighbor_fusion
150,18,185,1,1,1,0,0,fedrn_neighbor_fusion
150,18,9874,1,1,1,0,0,fedrn_neighbor_fusion
150,18,49559,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34676,0,0,0,0,9,fedrn_neighbor_fusion
150,18,9905,1,1,1,0,0,fedrn_neighbor_fusion
150,18,34627,1,1,1,0,0,fedrn_neighbor_fusion
150,18,21831,1,1,1,6,6,fedrn_neighbor_fusion
