epoch,global_acc,global_loss,selected_clients,net2_avg_acc,best_net2_client,best_net2_acc,best_net2_used,scoreA_clean_ratio,scoreA_precision,scoreA_recall,fedrn_clean_ratio,fedrn_precision,fedrn_recall,bestnet2_clean_ratio,bestnet2_precision,bestnet2_recall,final_clean_ratio,final_precision,final_recall,missed_clean,false_clean,net1_train_loss,net2_train_loss,neighbor_ft_ep,net2_ft_ep
95,30.540000,2.027890,4|8|23|24|85|25|43|12|11|0,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.468231,-1.000000,1,1
96,28.470000,2.038207,70|37|27|29|30|21|8|7|23|26,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.476951,-1.000000,1,1
97,26.390000,2.061391,80|63|49|68|48|61|89|70|97|98,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.486282,-1.000000,1,1
98,25.730000,2.082632,26|2|99|23|55|40|17|30|43|59,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.501758,-1.000000,1,1
99,25.520000,2.038497,5|60|13|84|29|34|3|64|21|25,-1.000000,-1,-1.000000,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1,-1,1.453425,-1.000000,1,1
100,29.280000,1.998826,98|68|67|37|72|59|0|58|4|6,83.300000,0,100.000000,0,0.608250,0.919852,0.932500,0.614250,0.958893,0.981667,-1.000000,-1.000000,-1.000000,0.614250,0.958893,0.981667,44,101,0.381632,0.677024,1,1
101,29.180000,1.973051,11|41|44|16|42|99|76|72|94|51,83.800000,16,97.000000,0,0.613250,0.921728,0.942083,0.610000,0.956148,0.972083,-1.000000,-1.000000,-1.000000,0.610000,0.956148,0.972083,67,107,0.399859,0.663527,1,1
102,34.300000,1.994673,29|62|11|4|59|85|71|95|66|41,87.400000,29,100.000000,0,0.598250,0.945675,0.942917,0.597750,0.973651,0.970000,-1.000000,-1.000000,-1.000000,0.597750,0.973651,0.970000,72,63,0.252909,0.439396,1,1
103,27.500000,2.081991,46|47|87|44|66|72|97|84|39|82,83.600000,46,95.000000,0,0.613250,0.920098,0.940417,0.613500,0.956805,0.978333,-1.000000,-1.000000,-1.000000,0.613500,0.956805,0.978333,52,106,0.381392,0.588308,1,1
104,40.040000,1.729481,64|80|31|23|20|60|68|25|98|24,88.100000,64,100.000000,0,0.641000,0.901326,0.962917,0.604000,0.975993,0.982500,-1.000000,-1.000000,-1.000000,0.604000,0.975993,0.982500,42,58,0.309491,0.620781,1,1
105,32.440000,1.868311,15|5|48|26|91|65|19|59|11|55,81.800000,59,93.000000,0,0.614250,0.897436,0.918750,0.611000,0.954992,0.972500,-1.000000,-1.000000,-1.000000,0.611000,0.954992,0.972500,66,110,0.425332,0.679382,1,1
106,40.300000,1.751109,35|71|4|26|59|13|39|24|66|54,85.500000,54,97.000000,0,0.612250,0.950592,0.970000,0.605750,0.969047,0.978333,-1.000000,-1.000000,-1.000000,0.605750,0.969047,0.978333,52,75,0.299198,0.397553,1,1
107,31.670000,1.908533,83|8|68|31|9|57|72|75|6|91,86.300000,9,100.000000,0,0.612000,0.940768,0.959583,0.605500,0.968621,0.977500,-1.000000,-1.000000,-1.000000,0.605500,0.968621,0.977500,54,76,0.297874,0.473996,1,1
108,44.960000,1.647169,71|70|72|44|67|73|93|65|39|10,82.000000,70,95.000000,0,0.605000,0.942975,0.950833,0.615750,0.958181,0.983333,-1.000000,-1.000000,-1.000000,0.615750,0.958181,0.983333,40,103,0.373463,0.458235,1,1
109,29.500000,1.914880,74|83|6|85|38|56|94|91|63|0,86.900000,74,100.000000,0,0.615000,0.941870,0.965417,0.603750,0.971429,0.977500,-1.000000,-1.000000,-1.000000,0.603750,0.971429,0.977500,54,69,0.286032,0.433086,1,1
110,36.070000,1.726066,47|53|62|41|55|90|35|1|8|50,87.700000,62,97.000000,0,0.602000,0.958887,0.962083,0.602750,0.973455,0.977917,-1.000000,-1.000000,-1.000000,0.602750,0.973455,0.977917,53,64,0.296252,0.371368,1,1
111,36.130000,1.807328,42|73|62|4|16|27|21|61|22|25,90.300000,61,100.000000,0,0.607250,0.947715,0.959167,0.612500,0.966939,0.987083,-1.000000,-1.000000,-1.000000,0.612500,0.966939,0.987083,31,81,0.352413,0.352572,1,1
112,38.260000,1.706364,47|35|99|9|27|12|30|11|13|37,83.700000,9,100.000000,0,0.605250,0.951673,0.960000,0.610250,0.963949,0.980417,-1.000000,-1.000000,-1.000000,0.610250,0.963949,0.980417,47,88,0.301950,0.367764,1,1
113,37.340000,1.701641,69|87|23|88|60|94|6|65|7|24,87.100000,88,100.000000,0,0.613250,0.940889,0.961667,0.614500,0.962978,0.986250,-1.000000,-1.000000,-1.000000,0.614500,0.962978,0.986250,33,91,0.319575,0.387513,1,1
114,39.880000,1.649885,8|38|34|26|36|61|13|63|11|28,86.100000,61,100.000000,0,0.608500,0.954396,0.967917,0.606500,0.970322,0.980833,-1.000000,-1.000000,-1.000000,0.606500,0.970322,0.980833,46,72,0.283529,0.354611,1,1
115,35.370000,1.840672,24|34|85|62|73|88|41|94|15|77,88.200000,88,100.000000,0,0.605750,0.965332,0.974583,0.606750,0.968686,0.979583,-1.000000,-1.000000,-1.000000,0.606750,0.968686,0.979583,49,76,0.295548,0.269685,1,1
116,40.850000,1.648255,47|59|43|33|4|99|61|27|12|57,87.300000,61,100.000000,0,0.616250,0.940771,0.966250,0.614000,0.961319,0.983750,-1.000000,-1.000000,-1.000000,0.614000,0.961319,0.983750,39,95,0.361516,0.364424,1,1
117,44.120000,1.612107,73|31|29|19|26|15|44|0|48|94,88.500000,29,100.000000,0,0.601000,0.975458,0.977083,0.605750,0.973586,0.982917,-1.000000,-1.000000,-1.000000,0.605750,0.973586,0.982917,41,64,0.279133,0.219880,1,1
118,44.650000,1.653732,6|32|24|89|52|1|45|99|17|31,87.100000,6,96.000000,0,0.585500,0.939795,0.917083,0.599500,0.965805,0.965000,-1.000000,-1.000000,-1.000000,0.599500,0.965805,0.965000,84,82,0.289437,0.444164,1,1
119,46.080000,1.567952,97|36|64|81|82|68|59|61|17|25,89.300000,64,100.000000,0,0.609000,0.967980,0.982500,0.601500,0.975894,0.978333,-1.000000,-1.000000,-1.000000,0.601500,0.975894,0.978333,52,58,0.245415,0.260479,1,1
120,40.580000,1.678997,12|47|2|38|88|5|92|71|7|74,88.200000,2,100.000000,0,0.605750,0.971523,0.980833,0.603500,0.980530,0.986250,-1.000000,-1.000000,-1.000000,0.603500,0.980530,0.986250,33,47,0.224234,0.235932,1,1
121,40.060000,1.658842,66|80|92|51|46|56|21|55|26|7,86.800000,80,100.000000,0,0.599000,0.972037,0.970417,0.608000,0.971628,0.984583,-1.000000,-1.000000,-1.000000,0.608000,0.971628,0.984583,37,69,0.347362,0.226430,1,1
122,39.700000,1.680114,94|15|34|4|43|79|39|96|84|56,83.700000,4,94.000000,0,0.613750,0.953157,0.975000,0.599500,0.971226,0.970417,-1.000000,-1.000000,-1.000000,0.599500,0.971226,0.970417,71,69,0.321226,0.436106,1,1
123,42.970000,1.565880,84|60|5|17|32|45|21|10|51|0,82.700000,60,100.000000,0,0.576750,0.969658,0.932083,0.571500,0.975503,0.929167,-1.000000,-1.000000,-1.000000,0.571500,0.975503,0.929167,170,56,0.268266,0.223187,1,1
124,45.020000,1.546524,8|69|19|88|25|93|13|71|94|91,85.700000,88,100.000000,0,0.604250,0.974348,0.981250,0.601000,0.975042,0.976667,-1.000000,-1.000000,-1.000000,0.601000,0.975042,0.976667,56,60,0.275327,0.241369,1,1
125,43.340000,1.590306,66|48|85|61|93|56|87|86|10|80,90.800000,61,100.000000,0,0.609500,0.969647,0.985000,0.599750,0.980409,0.980000,-1.000000,-1.000000,-1.000000,0.599750,0.980409,0.980000,48,47,0.257815,0.265295,1,1
126,41.020000,1.668135,46|81|51|93|20|19|54|9|23|4,85.300000,9,100.000000,0,0.570250,0.977203,0.928750,0.569750,0.976305,0.927083,-1.000000,-1.000000,-1.000000,0.569750,0.976305,0.927083,175,54,0.198858,0.168364,1,1
127,40.130000,1.685818,95|75|25|96|78|14|23|70|32|9,87.200000,9,100.000000,0,0.610500,0.957412,0.974167,0.603000,0.978856,0.983750,-1.000000,-1.000000,-1.000000,0.603000,0.978856,0.983750,39,51,0.236901,0.290631,1,1
128,44.040000,1.609757,32|9|19|13|56|59|68|79|39|36,88.300000,9,100.000000,0,0.600500,0.978351,0.979167,0.596750,0.980729,0.975417,-1.000000,-1.000000,-1.000000,0.596750,0.980729,0.975417,59,46,0.239728,0.188563,1,1
129,43.590000,1.606339,6|67|82|31|54|22|78|64|14|90,92.000000,64,100.000000,0,0.602750,0.975114,0.979583,0.604750,0.976437,0.984167,-1.000000,-1.000000,-1.000000,0.604750,0.976437,0.984167,38,57,0.236062,0.198657,1,1
130,43.100000,1.594994,18|49|94|22|7|40|82|75|46|84,86.200000,82,96.000000,0,0.606500,0.953833,0.964167,0.599000,0.977880,0.976250,-1.000000,-1.000000,-1.000000,0.599000,0.977880,0.976250,57,53,0.255234,0.323091,1,1
131,43.010000,1.564744,20|26|54|53|71|75|95|94|2|7,88.500000,2,100.000000,0,0.603750,0.980538,0.986667,0.600000,0.982083,0.982083,-1.000000,-1.000000,-1.000000,0.600000,0.982083,0.982083,43,43,0.207821,0.199884,1,1
132,45.150000,1.505060,19|61|66|62|29|17|52|93|77|83,91.500000,61,100.000000,0,0.602500,0.980083,0.984167,0.601500,0.985453,0.987917,-1.000000,-1.000000,-1.000000,0.601500,0.985453,0.987917,29,35,0.190650,0.154315,1,1
133,42.840000,1.589263,99|64|85|2|98|5|92|24|22|66,90.600000,64,100.000000,0,0.603000,0.976783,0.981667,0.603250,0.977621,0.982917,-1.000000,-1.000000,-1.000000,0.603250,0.977621,0.982917,41,54,0.249733,0.153323,1,1
134,44.300000,1.612559,39|98|99|31|80|91|94|67|64|52,87.400000,80,100.000000,0,0.585500,0.976943,0.953333,0.601750,0.975073,0.977917,-1.000000,-1.000000,-1.000000,0.601750,0.975073,0.977917,53,60,0.252600,0.183692,1,1
135,45.170000,1.558239,0|42|68|29|55|81|64|84|3|59,91.400000,0,100.000000,0,0.587750,0.981710,0.961667,0.592750,0.988612,0.976667,-1.000000,-1.000000,-1.000000,0.592750,0.988612,0.976667,56,27,0.221553,0.167213,1,1
136,51.720000,1.369017,68|44|64|95|75|30|93|31|37|66,89.900000,64,100.000000,0,0.594500,0.982338,0.973333,0.600500,0.981266,0.982083,-1.000000,-1.000000,-1.000000,0.600500,0.981266,0.982083,43,45,0.227280,0.169769,1,1
137,44.620000,1.592505,92|84|87|14|76|1|62|71|58|54,89.900000,54,99.000000,0,0.605750,0.977714,0.987083,0.599000,0.981636,0.980000,-1.000000,-1.000000,-1.000000,0.599000,0.981636,0.980000,48,44,0.187682,0.170276,1,1
138,37.760000,1.723400,90|12|20|86|2|94|49|92|36|67,90.900000,2,100.000000,0,0.596750,0.983661,0.978333,0.596750,0.986175,0.980833,-1.000000,-1.000000,-1.000000,0.596750,0.986175,0.980833,46,33,0.179131,0.161777,1,1
139,49.450000,1.461195,99|12|94|49|0|6|90|66|27|97,89.500000,0,100.000000,0,0.605500,0.972337,0.981250,0.605250,0.975630,0.984167,-1.000000,-1.000000,-1.000000,0.605250,0.975630,0.984167,38,59,0.244278,0.211986,1,1
140,47.690000,1.507373,66|18|17|22|89|72|24|39|3|91,83.900000,3,97.000000,0,0.611000,0.963993,0.981667,0.609500,0.966366,0.981667,-1.000000,-1.000000,-1.000000,0.609500,0.966366,0.981667,44,82,0.294106,0.273818,1,1
141,50.680000,1.427412,78|56|19|57|31|39|99|81|91|71,83.300000,99,95.000000,0,0.599500,0.967890,0.967083,0.608250,0.965064,0.978333,-1.000000,-1.000000,-1.000000,0.608250,0.965064,0.978333,52,85,0.376464,0.242519,1,1
142,46.330000,1.510855,7|39|29|70|50|4|76|37|51|14,83.300000,29,100.000000,0,0.577000,0.973570,0.936250,0.576250,0.974837,0.936250,-1.000000,-1.000000,-1.000000,0.576250,0.974837,0.936250,153,58,0.226066,0.167817,1,1
143,36.230000,1.841177,67|94|60|76|36|42|84|53|75|34,91.600000,60,100.000000,0,0.594000,0.986111,0.976250,0.592750,0.986925,0.975000,-1.000000,-1.000000,-1.000000,0.592750,0.986925,0.975000,60,31,0.157289,0.120828,1,1
144,49.450000,1.424664,30|59|38|81|68|42|86|85|11|93,88.600000,86,97.000000,0,0.598000,0.979933,0.976667,0.599500,0.978315,0.977500,-1.000000,-1.000000,-1.000000,0.599500,0.978315,0.977500,54,52,0.298083,0.169165,1,1
145,45.610000,1.497626,86|49|14|65|0|15|9|68|34|64,92.200000,0,100.000000,0,0.596250,0.979036,0.972917,0.601500,0.979219,0.981667,-1.000000,-1.000000,-1.000000,0.601500,0.979219,0.981667,44,50,0.185553,0.138944,1,1
146,44.640000,1.522714,82|9|38|95|12|71|88|51|56|29,87.400000,9,100.000000,0,0.574500,0.980853,0.939167,0.569250,0.981555,0.931250,-1.000000,-1.000000,-1.000000,0.569250,0.981555,0.931250,165,42,0.169030,0.102834,1,1
147,45.690000,1.521961,12|57|63|98|9|46|26|96|25|42,89.700000,9,100.000000,0,0.580000,0.978017,0.945417,0.594250,0.978124,0.968750,-1.000000,-1.000000,-1.000000,0.594250,0.978124,0.968750,75,52,0.203344,0.163194,1,1
148,47.910000,1.437314,68|27|69|41|49|47|78|36|54|51,79.700000,36,99.000000,0,0.568000,0.959507,0.908333,0.578500,0.961106,0.926667,-1.000000,-1.000000,-1.000000,0.578500,0.961106,0.926667,176,90,0.284585,0.215542,1,1
149,48.190000,1.457253,49|72|65|34|6|64|90|8|99|88,90.200000,64,100.000000,0,0.598250,0.974509,0.971667,0.606500,0.974444,0.985000,-1.000000,-1.000000,-1.000000,0.606500,0.974444,0.985000,36,62,0.244118,0.152770,1,1
150,42.240000,1.604413,7|72|50|78|99|95|41|91|30|69,77.200000,99,90.000000,0,0.590750,0.951756,0.937083,0.623000,0.948234,0.984583,-1.000000,-1.000000,-1.000000,0.623000,0.948234,0.984583,37,129,0.421317,0.300561,1,1
151,49.960000,1.385887,96|27|63|20|16|56|82|45|41|62,87.800000,62,96.000000,0,0.600250,0.973344,0.973750,0.597500,0.974477,0.970417,-1.000000,-1.000000,-1.000000,0.597500,0.974477,0.970417,71,61,0.254294,0.214379,1,1
152,46.210000,1.536044,21|53|68|14|52|4|71|41|16|7,91.700000,52,97.000000,0,0.594000,0.984848,0.975000,0.595000,0.985294,0.977083,-1.000000,-1.000000,-1.000000,0.595000,0.985294,0.977083,55,35,0.167836,0.116531,1,1
153,43.550000,1.593821,27|52|64|94|60|32|36|0|99|18,92.100000,64,100.000000,0,0.591500,0.984784,0.970833,0.597250,0.984931,0.980417,-1.000000,-1.000000,-1.000000,0.597250,0.984931,0.980417,47,36,0.156644,0.096079,1,1
154,48.390000,1.441711,71|33|48|1|36|30|20|54|89|59,89.700000,54,99.000000,0,0.603000,0.976368,0.981250,0.603750,0.977226,0.983333,-1.000000,-1.000000,-1.000000,0.603750,0.977226,0.983333,40,55,0.262606,0.180974,1,1
155,43.790000,1.588884,72|81|73|99|4|76|96|92|20|18,87.700000,73,94.000000,0,0.597500,0.979498,0.975417,0.597500,0.978661,0.974583,-1.000000,-1.000000,-1.000000,0.597500,0.978661,0.974583,61,51,0.190594,0.141058,1,1
156,47.590000,1.432087,43|97|15|29|40|28|30|52|36|51,82.300000,29,100.000000,0,0.571750,0.965020,0.919583,0.577000,0.966638,0.929583,-1.000000,-1.000000,-1.000000,0.577000,0.966638,0.929583,169,77,0.280476,0.234422,1,1
157,38.510000,1.850847,44|74|63|98|72|23|30|47|17|27,84.900000,74,100.000000,0,0.605750,0.969459,0.978750,0.609500,0.966366,0.981667,-1.000000,-1.000000,-1.000000,0.609500,0.966366,0.981667,44,82,0.318049,0.202251,1,1
158,44.390000,1.536365,15|93|59|29|43|25|45|88|56|53,91.500000,29,100.000000,0,0.592000,0.983530,0.970417,0.594500,0.985282,0.976250,-1.000000,-1.000000,-1.000000,0.594500,0.985282,0.976250,57,35,0.198855,0.116442,1,1
159,49.420000,1.496182,88|45|21|8|63|23|4|66|44|32,91.600000,88,100.000000,0,0.599500,0.981651,0.980833,0.597250,0.982001,0.977500,-1.000000,-1.000000,-1.000000,0.597250,0.982001,0.977500,54,43,0.185635,0.131562,1,1
160,49.320000,1.561946,51|8|58|31|67|62|18|3|26|73,88.000000,8,97.000000,0,0.567250,0.977964,0.924583,0.565750,0.980999,0.925000,-1.000000,-1.000000,-1.000000,0.565750,0.980999,0.925000,180,43,0.156971,0.107493,1,1
161,43.300000,1.598756,56|87|1|21|53|46|49|99|44|92,89.600000,46,98.000000,0,0.605250,0.975217,0.983750,0.604000,0.975166,0.981667,-1.000000,-1.000000,-1.000000,0.604000,0.975166,0.981667,44,60,0.226649,0.160562,1,1
162,51.690000,1.386243,83|9|30|91|59|77|47|1|81|44,90.900000,9,100.000000,0,0.597000,0.980737,0.975833,0.600250,0.978342,0.978750,-1.000000,-1.000000,-1.000000,0.600250,0.978342,0.978750,51,52,0.236303,0.151324,1,1
163,56.060000,1.259257,0|2|37|92|78|73|1|74|42|16,91.700000,0,100.000000,0,0.604750,0.982637,0.990417,0.603250,0.983009,0.988333,-1.000000,-1.000000,-1.000000,0.603250,0.983009,0.988333,28,41,0.190663,0.129487,1,1
164,41.390000,1.638625,47|29|99|30|53|71|68|22|96|31,92.600000,29,100.000000,0,0.603500,0.979702,0.985417,0.600250,0.982507,0.982917,-1.000000,-1.000000,-1.000000,0.600250,0.982507,0.982917,41,42,0.155185,0.109618,1,1
165,48.330000,1.484493,37|71|49|14|18|32|50|60|39|9,88.900000,60,100.000000,0,0.598500,0.980785,0.978333,0.599250,0.980392,0.979167,-1.000000,-1.000000,-1.000000,0.599250,0.980392,0.979167,50,47,0.217702,0.153530,1,1
166,43.830000,1.614279,75|28|59|81|2|42|99|88|98|72,89.000000,2,100.000000,0,0.595250,0.981100,0.973333,0.596500,0.981140,0.975417,-1.000000,-1.000000,-1.000000,0.596500,0.981140,0.975417,59,45,0.202476,0.147167,1,1
167,43.290000,1.662830,98|7|47|94|5|45|39|2|88|90,89.300000,2,100.000000,0,0.598750,0.982463,0.980417,0.598000,0.982441,0.979167,-1.000000,-1.000000,-1.000000,0.598000,0.982441,0.979167,50,42,0.175669,0.120431,1,1
168,46.860000,1.580705,71|26|32|7|29|45|51|0|90|42,88.500000,29,100.000000,0,0.570750,0.982041,0.934167,0.569750,0.981571,0.932083,-1.000000,-1.000000,-1.000000,0.569750,0.981571,0.932083,163,42,0.156043,0.084239,1,1
169,48.050000,1.538947,99|88|79|11|18|66|54|57|0|22,91.100000,88,100.000000,0,0.602250,0.975924,0.979583,0.606500,0.978153,0.988750,-1.000000,-1.000000,-1.000000,0.606500,0.978153,0.988750,27,53,0.239919,0.152045,1,1
170,52.100000,1.399921,96|1|73|26|44|0|88|42|14|3,94.900000,0,100.000000,0,0.599250,0.990405,0.989167,0.598000,0.987876,0.984583,-1.000000,-1.000000,-1.000000,0.598000,0.987876,0.984583,37,29,0.148870,0.086563,1,1
171,52.780000,1.319535,10|22|92|40|60|49|98|79|85|87,84.700000,60,100.000000,0,0.599750,0.971655,0.971250,0.604500,0.971878,0.979167,-1.000000,-1.000000,-1.000000,0.604500,0.971878,0.979167,50,68,0.300230,0.225968,1,1
172,47.490000,1.445178,17|98|76|73|88|48|9|60|61|50,90.200000,88,100.000000,0,0.604500,0.979322,0.986667,0.604250,0.979727,0.986667,-1.000000,-1.000000,-1.000000,0.604250,0.979727,0.986667,32,49,0.181672,0.134040,1,1
173,43.970000,1.586161,2|44|13|28|19|94|60|0|56|58,92.400000,2,100.000000,0,0.600750,0.985435,0.986667,0.598750,0.981211,0.979167,-1.000000,-1.000000,-1.000000,0.598750,0.981211,0.979167,50,45,0.198210,0.107391,1,1
174,46.640000,1.727370,34|8|6|93|88|3|26|61|94|33,93.600000,88,100.000000,0,0.603000,0.984245,0.989167,0.593500,0.986099,0.975417,-1.000000,-1.000000,-1.000000,0.593500,0.986099,0.975417,59,33,0.152093,0.118011,1,1
175,51.470000,1.341928,15|43|90|68|17|76|58|60|69|30,87.600000,60,100.000000,0,0.603750,0.973085,0.979167,0.604500,0.973532,0.980833,-1.000000,-1.000000,-1.000000,0.604500,0.973532,0.980833,46,64,0.288659,0.163874,1,1
176,51.870000,1.350468,36|67|84|22|51|16|19|15|4|35,85.200000,36,97.000000,0,0.572750,0.973811,0.929583,0.572000,0.975087,0.929583,-1.000000,-1.000000,-1.000000,0.572000,0.975087,0.929583,169,57,0.189916,0.128921,1,1
177,48.890000,1.456338,37|85|88|39|70|32|65|2|30|63,89.100000,88,100.000000,0,0.604500,0.978495,0.985833,0.602500,0.980083,0.984167,-1.000000,-1.000000,-1.000000,0.602500,0.980083,0.984167,38,48,0.197858,0.156518,1,1
178,47.880000,1.536470,83|72|42|67|3|88|18|90|45|11,91.000000,88,100.000000,0,0.598500,0.980368,0.977917,0.598500,0.979114,0.976667,-1.000000,-1.000000,-1.000000,0.598500,0.979114,0.976667,56,50,0.227087,0.129524,1,1
179,51.000000,1.380397,64|20|57|73|35|18|48|12|15|16,86.500000,64,100.000000,0,0.575500,0.975239,0.935417,0.568500,0.977133,0.925833,-1.000000,-1.000000,-1.000000,0.568500,0.977133,0.925833,178,52,0.203680,0.136997,1,1
180,49.420000,1.432554,7|90|13|64|69|73|76|91|27|94,88.700000,64,100.000000,0,0.596250,0.975681,0.969583,0.608500,0.974117,0.987917,-1.000000,-1.000000,-1.000000,0.608500,0.974117,0.987917,29,63,0.228358,0.144234,1,1
181,49.770000,1.464939,38|5|15|2|52|51|33|42|68|67,85.700000,2,100.000000,0,0.569250,0.981555,0.931250,0.566250,0.984547,0.929167,-1.000000,-1.000000,-1.000000,0.566250,0.984547,0.929167,170,35,0.177030,0.117903,1,1
182,50.680000,1.401074,79|97|49|93|92|40|4|14|53|71,85.900000,93,97.000000,0,0.605250,0.976456,0.985000,0.601750,0.977565,0.980417,-1.000000,-1.000000,-1.000000,0.601750,0.977565,0.980417,47,54,0.237945,0.217794,1,1
183,50.500000,1.382669,25|19|72|54|38|28|65|53|42|3,87.900000,54,99.000000,0,0.605000,0.975207,0.983333,0.603250,0.977207,0.982500,-1.000000,-1.000000,-1.000000,0.603250,0.977207,0.982500,42,55,0.208127,0.175398,1,1
184,47.650000,1.436033,80|88|57|98|76|84|7|50|92|27,83.400000,80,100.000000,0,0.558000,0.977599,0.909167,0.572000,0.975524,0.930000,-1.000000,-1.000000,-1.000000,0.572000,0.975524,0.930000,168,56,0.174863,0.099643,1,1
185,53.590000,1.301031,57|65|49|45|3|47|62|60|64|43,88.000000,60,100.000000,0,0.570250,0.978080,0.929583,0.566500,0.981906,0.927083,-1.000000,-1.000000,-1.000000,0.566500,0.981906,0.927083,175,41,0.163755,0.099229,1,1
186,47.260000,1.450969,88|60|40|41|14|25|47|45|73|51,86.900000,88,100.000000,0,0.570500,0.977213,0.929167,0.570500,0.977213,0.929167,-1.000000,-1.000000,-1.000000,0.570500,0.977213,0.929167,170,52,0.187208,0.114791,1,1
187,41.340000,1.689223,83|95|72|71|63|56|94|37|46|14,89.700000,46,98.000000,0,0.599500,0.977064,0.976250,0.601000,0.978369,0.980000,-1.000000,-1.000000,-1.000000,0.601000,0.978369,0.980000,48,52,0.203591,0.149853,1,1
188,44.970000,1.521042,55|99|34|17|65|5|71|92|32|94,84.700000,71,95.000000,0,0.603750,0.971843,0.977917,0.601000,0.973378,0.975000,-1.000000,-1.000000,-1.000000,0.601000,0.973378,0.975000,60,64,0.247707,0.162912,1,1
189,49.200000,1.447570,31|80|57|14|42|10|40|5|30|56,83.400000,80,100.000000,0,0.575750,0.974815,0.935417,0.571750,0.978137,0.932083,-1.000000,-1.000000,-1.000000,0.571750,0.978137,0.932083,163,50,0.242096,0.173001,1,1
190,47.220000,1.451350,16|25|32|17|99|51|56|90|23|46,87.500000,46,98.000000,0,0.572000,0.978147,0.932500,0.571250,0.979869,0.932917,-1.000000,-1.000000,-1.000000,0.571250,0.979869,0.932917,161,46,0.156077,0.094568,1,1
191,45.830000,1.524858,95|14|94|88|30|64|85|5|77|73,92.900000,88,100.000000,0,0.601500,0.985037,0.987500,0.601750,0.986705,0.989583,-1.000000,-1.000000,-1.000000,0.601750,0.986705,0.989583,25,32,0.235672,0.102502,1,1
192,47.380000,1.411571,6|13|20|8|76|51|40|17|48|88,83.500000,88,100.000000,0,0.572500,0.976856,0.932083,0.570000,0.978509,0.929583,-1.000000,-1.000000,-1.000000,0.570000,0.978509,0.929583,169,49,0.214514,0.137441,1,1
193,50.390000,1.367541,20|21|74|1|83|81|31|30|95|23,87.300000,74,100.000000,0,0.583750,0.981156,0.954583,0.593750,0.982316,0.972083,-1.000000,-1.000000,-1.000000,0.593750,0.982316,0.972083,67,42,0.206867,0.129444,1,1
194,56.020000,1.252177,12|1|64|14|66|80|86|30|61|21,93.700000,64,100.000000,0,0.598750,0.987891,0.985833,0.596750,0.989527,0.984167,-1.000000,-1.000000,-1.000000,0.596750,0.989527,0.984167,38,25,0.149755,0.083232,1,1
195,50.280000,1.353010,12|50|25|66|15|77|91|62|94|40,86.300000,62,97.000000,0,0.611250,0.968916,0.987083,0.608500,0.969597,0.983333,-1.000000,-1.000000,-1.000000,0.608500,0.969597,0.983333,40,74,0.287227,0.218520,1,1
196,50.210000,1.429844,44|50|9|11|72|30|58|62|67|59,87.600000,9,100.000000,0,0.602000,0.974668,0.977917,0.606250,0.970309,0.980417,-1.000000,-1.000000,-1.000000,0.606250,0.970309,0.980417,47,72,0.248998,0.153793,1,1
197,46.070000,1.505670,53|94|84|25|78|96|58|8|99|1,87.700000,8,96.000000,0,0.605500,0.979769,0.988750,0.604750,0.981397,0.989167,-1.000000,-1.000000,-1.000000,0.604750,0.981397,0.989167,26,45,0.198252,0.146447,1,1
198,51.170000,1.456638,60|61|38|75|3|41|86|30|62|57,90.000000,60,100.000000,0,0.569250,0.986825,0.936250,0.569500,0.986392,0.936250,-1.000000,-1.000000,-1.000000,0.569500,0.986392,0.936250,153,31,0.158789,0.077217,1,1
199,53.580000,1.299462,21|25|42|83|46|67|98|48|91|55,87.800000,46,98.000000,0,0.588250,0.975776,0.956667,0.599750,0.975823,0.975417,-1.000000,-1.000000,-1.000000,0.599750,0.975823,0.975417,59,58,0.265851,0.173712,1,1
200,49.000000,1.446797,55|41|24|4|13|71|26|56|93|82,87.900000,4,97.000000,1,0.604750,0.979744,0.987500,0.596500,0.980721,0.975000,0.625000,0.946800,0.986250,0.611000,0.975450,0.993333,16,60,0.215032,0.179465,1,1
201,58.080000,1.196148,28|58|65|85|40|13|73|62|21|64,89.700000,64,100.000000,1,0.598500,0.977861,0.975417,0.601750,0.977150,0.980000,0.632500,0.948221,0.999583,0.608750,0.973717,0.987917,29,64,0.221951,0.134083,1,1
202,44.680000,1.572277,94|42|11|6|62|84|77|22|95|36,91.700000,62,97.000000,1,0.599250,0.984564,0.983333,0.595500,0.985726,0.978333,0.630500,0.943695,0.991667,0.605750,0.979777,0.989167,26,49,0.191985,0.108561,1,1
