epoch,client_id,fedrn_clean_count,bestnet2_clean_count,final_clean_count,fedrn_only_clean_count,bestnet2_only_clean_count,both_clean_count,fedrn_only_precision,bestnet2_only_precision,both_precision,fedrn_precision,bestnet2_precision,final_precision,fedrn_recall,bestnet2_recall,final_recall
260,1,238,256,243,0,18,238,0.000000,0.111111,1.000000,1.000000,0.937500,0.983539,0.991667,1.000000,0.995833
260,18,240,252,244,4,16,236,1.000000,0.437500,0.970339,0.970833,0.936508,0.971311,0.970833,0.983333,0.987500
261,12,236,261,248,0,25,236,0.000000,0.360000,0.978814,0.978814,0.919540,0.959677,0.962500,1.000000,0.991667
261,98,236,261,249,0,25,236,0.000000,0.360000,0.978814,0.978814,0.919540,0.959839,0.962500,1.000000,0.995833
261,66,240,249,244,3,12,237,0.666667,0.166667,0.995781,0.991667,0.955823,0.983607,0.991667,0.991667,1.000000
261,9,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
261,25,241,251,243,0,10,241,0.000000,0.300000,0.983402,0.983402,0.956175,0.979424,0.987500,1.000000,0.991667
261,64,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
261,57,126,126,126,0,0,126,0.000000,0.000000,0.936508,0.936508,0.936508,0.936508,0.491667,0.491667,0.491667
261,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
261,42,241,251,243,1,11,240,1.000000,0.272727,0.983333,0.983402,0.952191,0.983539,0.987500,0.995833,0.995833
261,82,240,258,246,0,18,240,0.000000,0.222222,0.983333,0.983333,0.930233,0.971545,0.983333,1.000000,0.995833
262,49,243,257,248,0,14,243,0.000000,0.071429,0.983539,0.983539,0.933852,0.967742,0.995833,1.000000,1.000000
262,48,242,258,247,0,16,242,0.000000,0.312500,0.971074,0.971074,0.930233,0.963563,0.979167,1.000000,0.991667
262,98,238,261,249,0,23,238,0.000000,0.434783,0.966387,0.966387,0.919540,0.959839,0.958333,1.000000,0.995833
262,45,246,261,251,0,15,246,0.000000,0.400000,0.951220,0.951220,0.919540,0.944223,0.975000,1.000000,0.987500
262,40,256,256,256,0,0,256,0.000000,0.000000,0.937500,0.937500,0.937500,0.937500,1.000000,1.000000,1.000000
262,99,247,261,253,0,14,247,0.000000,0.142857,0.963563,0.963563,0.919540,0.940711,0.991667,1.000000,0.991667
262,6,237,256,242,0,19,237,0.000000,0.210526,0.995781,0.995781,0.937500,0.987603,0.983333,1.000000,0.995833
262,85,245,261,247,0,16,245,0.000000,0.062500,0.975510,0.975510,0.919540,0.971660,0.995833,1.000000,1.000000
262,1,240,253,243,0,13,240,0.000000,0.076923,0.995833,0.995833,0.948617,0.983539,0.995833,1.000000,0.995833
262,64,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
263,68,236,256,240,0,20,236,0.000000,0.300000,0.991525,0.991525,0.937500,0.983333,0.975000,1.000000,0.983333
263,47,244,260,250,0,16,244,0.000000,0.187500,0.971311,0.971311,0.923077,0.956000,0.987500,1.000000,0.995833
263,46,239,247,241,0,8,239,0.000000,0.250000,0.995816,0.995816,0.971660,0.991701,0.991667,1.000000,0.995833
263,39,246,255,251,0,9,246,0.000000,0.333333,0.963415,0.963415,0.941176,0.948207,0.987500,1.000000,0.991667
263,53,241,255,245,0,14,241,0.000000,0.214286,0.983402,0.983402,0.941176,0.975510,0.987500,1.000000,0.995833
263,24,246,260,251,0,14,246,0.000000,0.285714,0.959350,0.959350,0.923077,0.948207,0.983333,1.000000,0.991667
263,17,248,258,250,0,10,248,0.000000,0.200000,0.959677,0.959677,0.930233,0.952000,0.991667,1.000000,0.991667
263,64,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
263,56,245,254,249,1,10,244,0.000000,0.200000,0.975410,0.971429,0.944882,0.963855,0.991667,1.000000,1.000000
263,82,241,262,246,0,21,241,0.000000,0.142857,0.983402,0.983402,0.916031,0.971545,0.987500,1.000000,0.995833
264,95,235,258,244,0,23,235,0.000000,0.565217,0.965957,0.965957,0.930233,0.950820,0.945833,1.000000,0.966667
264,41,236,260,244,0,24,236,0.000000,0.333333,0.983051,0.983051,0.923077,0.975410,0.966667,1.000000,0.991667
264,24,245,261,250,0,16,245,0.000000,0.312500,0.959184,0.959184,0.919540,0.952000,0.979167,1.000000,0.991667
264,21,250,257,253,0,7,250,0.000000,0.428571,0.948000,0.948000,0.933852,0.944664,0.987500,1.000000,0.995833
264,3,239,240,239,2,3,237,1.000000,0.333333,0.995781,0.995816,0.987500,0.995816,0.991667,0.987500,0.991667
264,71,241,260,245,0,19,241,0.000000,0.105263,0.987552,0.987552,0.923077,0.979592,0.991667,1.000000,1.000000
264,48,242,258,250,0,16,242,0.000000,0.437500,0.962810,0.962810,0.930233,0.956000,0.970833,1.000000,0.995833
264,81,231,255,242,0,24,231,0.000000,0.541667,0.982684,0.982684,0.941176,0.979339,0.945833,1.000000,0.987500
264,23,244,263,249,0,19,244,0.000000,0.000000,0.983607,0.983607,0.912548,0.963855,1.000000,1.000000,1.000000
264,22,249,258,251,0,9,249,0.000000,0.111111,0.959839,0.959839,0.930233,0.956175,0.995833,1.000000,1.000000
265,63,240,261,247,0,21,240,0.000000,0.333333,0.970833,0.970833,0.919540,0.963563,0.970833,1.000000,0.991667
265,73,242,252,245,0,10,242,0.000000,0.300000,0.979339,0.979339,0.952381,0.975510,0.987500,1.000000,0.995833
265,31,238,254,243,0,16,238,0.000000,0.312500,0.987395,0.987395,0.944882,0.987654,0.979167,1.000000,1.000000
265,42,241,236,239,11,6,230,1.000000,0.333333,0.982609,0.983402,0.966102,0.983264,0.987500,0.950000,0.979167
265,52,238,239,237,2,3,236,0.500000,0.333333,1.000000,0.995798,0.991632,1.000000,0.987500,0.987500,0.987500
265,33,238,257,252,0,19,238,0.000000,0.526316,0.966387,0.966387,0.933852,0.944444,0.958333,1.000000,0.991667
265,12,234,263,249,0,29,234,0.000000,0.448276,0.970085,0.970085,0.912548,0.959839,0.945833,1.000000,0.995833
265,66,242,256,247,0,14,242,0.000000,0.000000,0.991736,0.991736,0.937500,0.971660,1.000000,1.000000,1.000000
265,56,244,257,250,0,13,244,0.000000,0.153846,0.975410,0.975410,0.933852,0.960000,0.991667,1.000000,1.000000
265,62,239,250,243,1,12,238,1.000000,0.333333,0.987395,0.987448,0.956000,0.983539,0.983333,0.995833,0.995833
266,42,237,233,238,16,12,221,0.937500,0.333333,0.995475,0.991561,0.961373,0.987395,0.979167,0.933333,0.979167
266,19,244,242,250,13,11,231,0.769231,0.090909,0.987013,0.975410,0.946281,0.952000,0.991667,0.954167,0.991667
266,38,242,257,243,0,15,242,0.000000,0.200000,0.979339,0.979339,0.933852,0.979424,0.987500,1.000000,0.991667
266,65,242,258,247,0,16,242,0.000000,0.437500,0.962810,0.962810,0.930233,0.951417,0.970833,1.000000,0.979167
266,96,242,262,246,0,20,242,0.000000,0.000000,0.991736,0.991736,0.916031,0.975610,1.000000,1.000000,1.000000
266,20,235,256,242,0,21,235,0.000000,0.333333,0.991489,0.991489,0.937500,0.987603,0.970833,1.000000,0.995833
266,90,238,242,239,0,4,238,0.000000,0.500000,0.995798,0.995798,0.987603,0.995816,0.987500,0.995833,0.991667
266,35,238,236,244,12,10,226,0.916667,0.500000,0.991150,0.987395,0.970339,0.975410,0.979167,0.954167,0.991667
266,8,238,233,238,8,3,230,0.875000,0.000000,1.000000,0.995798,0.987124,0.995798,0.987500,0.958333,0.987500
266,15,247,257,252,0,10,247,0.000000,0.300000,0.959514,0.959514,0.933852,0.948413,0.987500,1.000000,0.995833
267,18,242,249,244,3,10,239,1.000000,0.500000,0.970711,0.971074,0.951807,0.971311,0.979167,0.987500,0.987500
267,56,244,257,249,0,13,244,0.000000,0.153846,0.975410,0.975410,0.933852,0.963855,0.991667,1.000000,1.000000
267,79,245,241,249,9,5,236,0.888889,0.000000,0.983051,0.979592,0.962656,0.963855,1.000000,0.966667,1.000000
267,45,243,260,250,0,17,243,0.000000,0.529412,0.950617,0.950617,0.923077,0.944000,0.962500,1.000000,0.983333
267,39,249,238,248,17,6,232,0.941176,0.166667,0.961207,0.959839,0.941176,0.963710,0.995833,0.933333,0.995833
267,13,240,239,240,1,0,239,0.000000,0.000000,1.000000,0.995833,1.000000,0.995833,0.995833,0.995833,0.995833
267,33,160,131,143,30,1,130,1.000000,0.000000,0.938462,0.950000,0.931298,0.944056,0.633333,0.508333,0.562500
267,78,258,261,261,0,3,258,0.000000,1.000000,0.918605,0.918605,0.919540,0.919540,0.987500,1.000000,1.000000
267,50,256,262,262,0,6,256,0.000000,0.833333,0.917969,0.917969,0.916031,0.916031,0.979167,1.000000,1.000000
267,3,239,240,238,1,2,238,1.000000,0.500000,0.995798,0.995816,0.991667,0.995798,0.991667,0.991667,0.987500
268,82,243,249,244,1,7,242,0.000000,0.285714,0.979339,0.975309,0.959839,0.975410,0.987500,0.995833,0.991667
268,77,241,254,247,0,13,241,0.000000,0.230769,0.983402,0.983402,0.944882,0.971660,0.987500,1.000000,1.000000
268,46,238,243,241,2,7,236,1.000000,0.428571,0.995763,0.995798,0.979424,0.995851,0.987500,0.991667,1.000000
268,17,242,258,248,0,16,242,0.000000,0.437500,0.962810,0.962810,0.930233,0.951613,0.970833,1.000000,0.983333
268,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
268,19,243,256,251,0,13,243,0.000000,0.153846,0.979424,0.979424,0.937500,0.956175,0.991667,1.000000,1.000000
268,78,260,261,261,0,1,260,0.000000,0.000000,0.923077,0.923077,0.919540,0.919540,1.000000,1.000000,1.000000
268,66,240,258,244,0,18,240,0.000000,0.055556,0.995833,0.995833,0.930233,0.983607,0.995833,1.000000,1.000000
268,28,243,260,248,0,17,243,0.000000,0.235294,0.971193,0.971193,0.923077,0.955645,0.983333,1.000000,0.987500
268,39,248,255,252,0,7,248,0.000000,0.285714,0.959677,0.959677,0.941176,0.952381,0.991667,1.000000,1.000000
269,43,238,254,245,0,16,238,0.000000,0.375000,0.983193,0.983193,0.944882,0.979592,0.975000,1.000000,1.000000
269,97,252,261,259,0,9,252,0.000000,0.222222,0.944444,0.944444,0.919540,0.926641,0.991667,1.000000,1.000000
269,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
269,37,242,247,247,0,5,242,0.000000,0.600000,0.979339,0.979339,0.971660,0.971660,0.987500,1.000000,1.000000
269,91,254,260,259,0,6,254,0.000000,0.166667,0.940945,0.940945,0.923077,0.926641,0.995833,1.000000,1.000000
269,61,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
269,21,247,258,252,0,11,247,0.000000,0.363636,0.955466,0.955466,0.930233,0.944444,0.983333,1.000000,0.991667
269,77,243,254,247,0,11,243,0.000000,0.181818,0.979424,0.979424,0.944882,0.971660,0.991667,1.000000,1.000000
269,81,232,255,242,0,23,232,0.000000,0.521739,0.982759,0.982759,0.941176,0.979339,0.950000,1.000000,0.987500
269,13,237,246,240,0,9,237,0.000000,0.444444,0.995781,0.995781,0.975610,0.995833,0.983333,1.000000,0.995833
270,8,238,254,239,0,16,238,0.000000,0.125000,1.000000,1.000000,0.944882,0.995816,0.991667,1.000000,0.991667
270,80,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
270,84,237,256,243,0,19,237,0.000000,0.210526,0.995781,0.995781,0.937500,0.983539,0.983333,1.000000,0.995833
270,87,248,261,254,0,13,248,0.000000,0.230769,0.955645,0.955645,0.919540,0.940945,0.987500,1.000000,0.995833
270,13,238,245,240,1,8,237,1.000000,0.375000,0.995781,0.995798,0.975510,0.995833,0.987500,0.995833,0.995833
270,27,249,258,257,0,9,249,0.000000,0.444444,0.947791,0.947791,0.930233,0.933852,0.983333,1.000000,1.000000
270,74,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
270,11,249,261,250,0,12,249,0.000000,0.166667,0.955823,0.955823,0.919540,0.956000,0.991667,1.000000,0.995833
270,26,247,259,249,0,12,247,0.000000,0.250000,0.959514,0.959514,0.926641,0.959839,0.987500,1.000000,0.995833
270,33,162,130,156,32,0,130,1.000000,0.000000,0.938462,0.950617,0.938462,0.948718,0.641667,0.508333,0.616667
271,46,238,254,241,0,16,238,0.000000,0.187500,0.995798,0.995798,0.944882,0.995851,0.987500,1.000000,1.000000
271,53,243,256,245,0,13,243,0.000000,0.076923,0.983539,0.983539,0.937500,0.975510,0.995833,1.000000,0.995833
271,43,236,254,243,0,18,236,0.000000,0.333333,0.991525,0.991525,0.944882,0.983539,0.975000,1.000000,0.995833
271,34,244,256,248,0,12,244,0.000000,0.666667,0.950820,0.950820,0.937500,0.947581,0.966667,1.000000,0.979167
271,15,246,258,254,0,12,246,0.000000,0.333333,0.959350,0.959350,0.930233,0.944882,0.983333,1.000000,1.000000
271,98,245,261,250,0,16,245,0.000000,0.187500,0.967347,0.967347,0.919540,0.956000,0.987500,1.000000,0.995833
271,9,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
271,77,242,252,247,1,11,241,1.000000,0.090909,0.987552,0.987603,0.948413,0.971660,0.995833,0.995833,1.000000
271,2,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
271,28,244,260,248,0,16,244,0.000000,0.250000,0.967213,0.967213,0.923077,0.955645,0.983333,1.000000,0.987500
272,8,235,239,239,1,5,234,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.979167,0.995833,0.995833
272,96,239,262,246,0,23,239,0.000000,0.043478,1.000000,1.000000,0.916031,0.975610,0.995833,1.000000,1.000000
272,47,243,261,250,0,18,243,0.000000,0.222222,0.971193,0.971193,0.919540,0.956000,0.983333,1.000000,0.995833
272,52,238,237,237,2,1,236,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.991667,0.987500,0.987500
272,24,245,261,253,0,16,245,0.000000,0.375000,0.955102,0.955102,0.919540,0.948617,0.975000,1.000000,1.000000
272,16,240,257,245,0,17,240,0.000000,0.352941,0.975000,0.975000,0.933852,0.967347,0.975000,1.000000,0.987500
272,39,248,250,252,4,6,244,1.000000,0.166667,0.963115,0.963710,0.944000,0.952381,0.995833,0.983333,1.000000
272,81,232,245,239,6,19,226,1.000000,0.526316,0.977876,0.978448,0.942857,0.979079,0.945833,0.962500,0.975000
272,63,243,260,248,0,17,243,0.000000,0.294118,0.962963,0.962963,0.919231,0.959677,0.975000,0.995833,0.991667
272,22,230,255,245,0,25,230,0.000000,0.520000,0.986957,0.986957,0.941176,0.971429,0.945833,1.000000,0.991667
273,0,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
273,10,233,254,246,0,21,233,0.000000,0.523810,0.982833,0.982833,0.944882,0.967480,0.954167,1.000000,0.991667
273,2,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
273,77,241,252,246,0,11,241,0.000000,0.181818,0.987552,0.987552,0.952381,0.975610,0.991667,1.000000,1.000000
273,38,241,254,244,0,13,241,0.000000,0.153846,0.987552,0.987552,0.944882,0.979508,0.991667,1.000000,0.995833
273,79,238,250,248,0,12,238,0.000000,0.583333,0.978992,0.978992,0.960000,0.967742,0.970833,1.000000,1.000000
273,80,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
273,41,240,260,244,0,20,240,0.000000,0.200000,0.983333,0.983333,0.923077,0.979508,0.983333,1.000000,0.995833
273,39,236,255,246,0,19,236,0.000000,0.684211,0.961864,0.961864,0.941176,0.959350,0.945833,1.000000,0.983333
273,61,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
274,31,242,251,243,0,9,242,0.000000,0.111111,0.987603,0.987603,0.956175,0.987654,0.995833,1.000000,1.000000
274,66,240,258,246,0,18,240,0.000000,0.000000,1.000000,1.000000,0.930233,0.975610,1.000000,1.000000,1.000000
274,82,241,263,245,0,22,241,0.000000,0.227273,0.975104,0.975104,0.912548,0.971429,0.979167,1.000000,0.991667
274,98,240,261,249,0,21,240,0.000000,0.285714,0.975000,0.975000,0.919540,0.955823,0.975000,1.000000,0.991667
274,49,238,257,249,0,19,238,0.000000,0.315789,0.983193,0.983193,0.933852,0.963855,0.975000,1.000000,1.000000
274,58,239,259,249,0,20,239,0.000000,0.250000,0.983264,0.983264,0.926641,0.959839,0.979167,1.000000,0.995833
274,88,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
274,15,246,258,254,0,12,246,0.000000,0.333333,0.959350,0.959350,0.930233,0.944882,0.983333,1.000000,1.000000
274,20,239,256,242,0,17,239,0.000000,0.235294,0.987448,0.987448,0.937500,0.987603,0.983333,1.000000,0.995833
274,84,241,255,244,0,14,241,0.000000,0.142857,0.987552,0.987552,0.941176,0.979508,0.991667,1.000000,0.995833
275,65,247,258,251,0,11,247,0.000000,0.545455,0.947368,0.947368,0.930233,0.944223,0.975000,1.000000,0.987500
275,71,242,256,251,0,14,242,0.000000,0.214286,0.979339,0.979339,0.937500,0.956175,0.987500,1.000000,1.000000
275,87,251,260,257,0,9,251,0.000000,0.222222,0.948207,0.948207,0.923077,0.933852,0.991667,1.000000,1.000000
275,80,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
275,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
275,73,244,246,245,2,4,242,1.000000,0.250000,0.979339,0.979508,0.967480,0.975510,0.995833,0.991667,0.995833
275,1,239,255,244,0,16,239,0.000000,0.062500,1.000000,1.000000,0.941176,0.979508,0.995833,1.000000,0.995833
275,57,126,126,126,0,0,126,0.000000,0.000000,0.936508,0.936508,0.936508,0.936508,0.491667,0.491667,0.491667
275,20,237,256,242,0,19,237,0.000000,0.315789,0.987342,0.987342,0.937500,0.987603,0.975000,1.000000,0.995833
275,35,239,258,246,0,19,239,0.000000,0.263158,0.983264,0.983264,0.930233,0.975610,0.979167,1.000000,1.000000
276,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
276,21,248,257,256,0,9,248,0.000000,0.333333,0.955645,0.955645,0.933852,0.937500,0.987500,1.000000,1.000000
276,38,242,256,246,0,14,242,0.000000,0.142857,0.983471,0.983471,0.937500,0.971545,0.991667,1.000000,0.995833
276,31,241,253,243,0,12,241,0.000000,0.166667,0.987552,0.987552,0.948617,0.987654,0.991667,1.000000,1.000000
276,7,239,254,245,0,15,239,0.000000,0.266667,0.987448,0.987448,0.944882,0.979592,0.983333,1.000000,1.000000
276,75,238,251,243,0,13,238,0.000000,0.307692,0.991597,0.991597,0.956175,0.987654,0.983333,1.000000,1.000000
276,36,245,258,246,0,13,245,0.000000,0.000000,0.979592,0.979592,0.930233,0.975610,1.000000,1.000000,1.000000
276,17,243,258,249,0,15,243,0.000000,0.466667,0.958848,0.958848,0.930233,0.951807,0.970833,1.000000,0.987500
276,15,251,258,253,0,7,251,0.000000,0.000000,0.956175,0.956175,0.930233,0.948617,1.000000,1.000000,1.000000
276,47,244,251,247,3,10,241,1.000000,0.200000,0.975104,0.975410,0.944223,0.963563,0.991667,0.987500,0.991667
277,36,242,258,246,0,16,242,0.000000,0.000000,0.991736,0.991736,0.930233,0.975610,1.000000,1.000000,1.000000
277,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
277,84,238,254,241,0,16,238,0.000000,0.187500,0.995798,0.995798,0.944882,0.991701,0.987500,1.000000,0.995833
277,72,254,260,258,0,6,254,0.000000,0.333333,0.937008,0.937008,0.923077,0.926357,0.991667,1.000000,0.995833
277,95,246,258,252,0,12,246,0.000000,0.333333,0.959350,0.959350,0.930233,0.944444,0.983333,1.000000,0.991667
277,99,246,260,251,0,14,246,0.000000,0.428571,0.951220,0.951220,0.923077,0.948207,0.975000,1.000000,0.991667
277,28,245,260,248,0,15,245,0.000000,0.266667,0.963265,0.963265,0.923077,0.955645,0.983333,1.000000,0.987500
277,86,236,251,239,0,15,236,0.000000,0.266667,1.000000,1.000000,0.956175,0.995816,0.983333,1.000000,0.991667
277,39,244,255,253,0,11,244,0.000000,0.545455,0.959016,0.959016,0.941176,0.948617,0.975000,1.000000,1.000000
277,38,241,256,245,0,15,241,0.000000,0.200000,0.983402,0.983402,0.937500,0.975510,0.987500,1.000000,0.995833
278,0,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
278,2,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
278,21,243,258,249,0,15,243,0.000000,0.400000,0.962963,0.962963,0.930233,0.955823,0.975000,1.000000,0.991667
278,26,246,258,250,1,13,245,1.000000,0.307692,0.959184,0.959350,0.926357,0.960000,0.983333,0.995833,1.000000
278,95,245,258,252,0,13,245,0.000000,0.538462,0.951020,0.951020,0.930233,0.940476,0.970833,1.000000,0.987500
278,91,250,259,254,0,9,250,0.000000,0.222222,0.952000,0.952000,0.926641,0.944882,0.991667,1.000000,1.000000
278,62,239,251,243,0,12,239,0.000000,0.333333,0.987448,0.987448,0.956175,0.983539,0.983333,1.000000,0.995833
278,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
278,25,241,255,243,0,14,241,0.000000,0.142857,0.987552,0.987552,0.941176,0.983539,0.991667,1.000000,0.995833
278,17,246,258,254,0,12,246,0.000000,0.416667,0.955285,0.955285,0.930233,0.944882,0.979167,1.000000,1.000000
279,59,244,256,246,0,12,244,0.000000,0.083333,0.979508,0.979508,0.937500,0.975610,0.995833,1.000000,1.000000
279,47,239,252,247,2,15,237,0.500000,0.266667,0.987342,0.983264,0.944444,0.963563,0.979167,0.991667,0.991667
279,6,238,257,242,0,19,238,0.000000,0.157895,0.995798,0.995798,0.933852,0.987603,0.987500,1.000000,0.995833
279,30,241,258,250,0,17,241,0.000000,0.470588,0.962656,0.962656,0.930233,0.952000,0.966667,1.000000,0.991667
279,29,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
279,44,234,252,247,0,18,234,0.000000,0.444444,0.991453,0.991453,0.952381,0.971660,0.966667,1.000000,1.000000
279,72,248,260,253,0,12,248,0.000000,0.333333,0.951613,0.951613,0.923077,0.944664,0.983333,1.000000,0.995833
279,43,238,254,242,0,16,238,0.000000,0.312500,0.987395,0.987395,0.944882,0.983471,0.979167,1.000000,0.991667
279,75,237,253,243,0,16,237,0.000000,0.250000,0.995781,0.995781,0.948617,0.987654,0.983333,1.000000,1.000000
279,46,238,244,241,1,7,237,1.000000,0.428571,0.995781,0.995798,0.979508,0.995851,0.987500,0.995833,1.000000
280,66,242,253,246,1,12,241,0.000000,0.166667,0.987552,0.983471,0.948617,0.975610,0.991667,1.000000,1.000000
280,43,237,254,241,0,17,237,0.000000,0.352941,0.987342,0.987342,0.944882,0.983402,0.975000,1.000000,0.987500
280,17,245,258,253,0,13,245,0.000000,0.538462,0.951020,0.951020,0.930233,0.944664,0.970833,1.000000,0.995833
280,21,247,258,256,0,11,247,0.000000,0.272727,0.959514,0.959514,0.930233,0.937500,0.987500,1.000000,1.000000
280,36,246,253,245,1,8,245,1.000000,0.000000,0.975510,0.975610,0.944664,0.975510,1.000000,0.995833,0.995833
280,49,242,257,248,0,15,242,0.000000,0.266667,0.975207,0.975207,0.933852,0.967742,0.983333,1.000000,1.000000
280,47,242,259,252,0,17,242,0.000000,0.294118,0.971074,0.971074,0.926641,0.948413,0.979167,1.000000,0.995833
280,99,229,128,201,101,0,128,0.930693,0.000000,0.921875,0.925764,0.921875,0.935323,0.883333,0.491667,0.783333
280,59,237,254,244,0,17,237,0.000000,0.352941,0.987342,0.987342,0.944882,0.979508,0.975000,1.000000,0.995833
280,9,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
281,56,247,256,250,0,9,247,0.000000,0.000000,0.971660,0.971660,0.937500,0.960000,1.000000,1.000000,1.000000
281,30,244,258,251,0,14,244,0.000000,0.357143,0.963115,0.963115,0.930233,0.952191,0.979167,1.000000,0.995833
281,81,233,255,242,0,22,233,0.000000,0.545455,0.978541,0.978541,0.941176,0.975207,0.950000,1.000000,0.983333
281,8,238,227,238,12,1,226,1.000000,0.000000,1.000000,1.000000,0.995595,1.000000,0.991667,0.941667,0.991667
281,31,241,253,243,0,12,241,0.000000,0.166667,0.987552,0.987552,0.948617,0.987654,0.991667,1.000000,1.000000
281,27,254,257,256,1,4,253,0.000000,0.250000,0.944664,0.940945,0.933852,0.937500,0.995833,1.000000,1.000000
281,55,245,255,253,0,10,245,0.000000,0.400000,0.963265,0.963265,0.941176,0.944664,0.983333,1.000000,0.995833
281,73,241,244,244,3,6,238,1.000000,0.500000,0.983193,0.983402,0.971311,0.979508,0.987500,0.987500,0.995833
281,45,243,261,249,0,18,243,0.000000,0.333333,0.962963,0.962963,0.919540,0.947791,0.975000,1.000000,0.983333
281,90,238,241,240,0,3,238,0.000000,0.333333,0.995798,0.995798,0.987552,0.991667,0.987500,0.991667,0.991667
282,51,126,126,126,0,0,126,0.000000,0.000000,0.904762,0.904762,0.904762,0.904762,0.475000,0.475000,0.475000
282,84,239,256,242,0,17,239,0.000000,0.117647,0.995816,0.995816,0.937500,0.987603,0.991667,1.000000,0.995833
282,42,239,254,243,0,15,239,0.000000,0.266667,0.987448,0.987448,0.944882,0.979424,0.983333,1.000000,0.991667
282,83,241,260,245,0,19,241,0.000000,0.210526,0.979253,0.979253,0.923077,0.971429,0.983333,1.000000,0.991667
282,38,240,256,242,0,16,240,0.000000,0.250000,0.983333,0.983333,0.937500,0.983471,0.983333,1.000000,0.991667
282,26,247,259,249,0,12,247,0.000000,0.083333,0.967611,0.967611,0.926641,0.963855,0.995833,1.000000,1.000000
282,48,242,258,251,0,16,242,0.000000,0.500000,0.958678,0.958678,0.930233,0.952191,0.966667,1.000000,0.995833
282,97,254,261,259,0,7,254,0.000000,0.000000,0.944882,0.944882,0.919540,0.926641,1.000000,1.000000,1.000000
282,64,240,240,240,0,0,240,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
282,45,245,261,249,0,16,245,0.000000,0.312500,0.959184,0.959184,0.919540,0.951807,0.979167,1.000000,0.987500
283,73,244,248,243,1,5,243,1.000000,0.200000,0.979424,0.979508,0.963710,0.979424,0.995833,0.995833,0.991667
283,52,236,238,239,1,3,235,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.983333,0.991667,0.995833
283,58,235,257,246,0,22,235,0.000000,0.272727,0.995745,0.995745,0.933852,0.967480,0.975000,1.000000,0.991667
283,56,248,257,250,0,9,248,0.000000,0.000000,0.967742,0.967742,0.933852,0.960000,1.000000,1.000000,1.000000
283,3,239,237,238,8,6,231,1.000000,0.166667,0.995671,0.995816,0.974684,0.995798,0.991667,0.962500,0.987500
