epoch,target_client,best_net2_client,scoreA_count,scoreA_precision,scoreA_recall,fedrn_clean_count,bestnet2_clean_count,final_clean_count,final_precision,final_recall,missed_clean,false_clean
190,32,-1,237,0.991561,0.979167,234,-1,234,1.000000,0.975000,6,0
190,17,-1,243,0.958848,0.970833,243,-1,243,0.958848,0.970833,7,10
190,99,-1,248,0.959677,0.991667,246,-1,246,0.967480,0.991667,2,8
190,51,-1,126,0.904762,0.475000,126,-1,126,0.904762,0.475000,126,12
190,56,-1,244,0.975410,0.991667,243,-1,243,0.983539,0.995833,1,4
190,90,-1,238,0.995798,0.987500,238,-1,238,0.995798,0.987500,3,1
190,23,-1,240,0.991667,0.991667,241,-1,241,0.991701,0.995833,1,2
190,46,-1,237,0.995781,0.983333,237,-1,237,0.995781,0.983333,4,1
191,95,-1,240,0.962500,0.962500,240,-1,240,0.966667,0.966667,8,8
191,14,-1,241,0.991701,0.995833,240,-1,240,0.995833,0.995833,1,1
191,94,-1,242,0.987603,0.995833,242,-1,242,0.987603,0.995833,1,3
191,88,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
191,30,-1,248,0.955645,0.987500,251,-1,251,0.952191,0.995833,1,12
191,64,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
191,85,-1,240,0.987500,0.987500,241,-1,241,0.991701,0.995833,1,2
191,5,-1,236,0.991525,0.975000,235,-1,235,0.995745,0.975000,6,1
191,77,-1,241,0.987552,0.991667,240,-1,240,0.991667,0.991667,2,2
191,73,-1,238,0.987395,0.979167,238,-1,238,0.987395,0.979167,5,3
192,6,-1,236,1.000000,0.983333,235,-1,235,1.000000,0.979167,5,0
192,13,-1,238,0.995798,0.987500,237,-1,237,0.995781,0.983333,4,1
192,20,-1,238,0.987395,0.979167,233,-1,233,0.991416,0.962500,9,2
192,8,-1,238,1.000000,0.991667,236,-1,236,1.000000,0.983333,4,0
192,76,-1,242,0.983471,0.991667,240,-1,240,0.991667,0.991667,2,2
192,51,-1,126,0.904762,0.475000,126,-1,126,0.904762,0.475000,126,12
192,40,-1,249,0.939759,0.975000,256,-1,256,0.937500,1.000000,0,16
192,17,-1,245,0.955102,0.975000,241,-1,241,0.958506,0.962500,9,10
192,48,-1,238,0.970588,0.962500,236,-1,236,0.974576,0.958333,10,6
192,88,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
193,20,-1,240,0.987500,0.987500,238,-1,238,0.991597,0.983333,4,2
193,21,-1,246,0.951220,0.975000,244,-1,244,0.954918,0.970833,7,11
193,74,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
193,1,-1,237,1.000000,0.987500,238,-1,238,0.995798,0.987500,3,1
193,83,-1,241,0.987552,0.991667,239,-1,239,0.983264,0.979167,5,4
193,81,-1,229,0.986900,0.941667,224,-1,224,0.986607,0.920833,19,3
193,31,-1,238,0.987395,0.979167,238,-1,238,0.987395,0.979167,5,3
193,30,-1,182,0.950549,0.720833,237,-1,237,0.957806,0.945833,13,10
193,95,-1,241,0.962656,0.966667,237,-1,237,0.970464,0.958333,10,7
193,23,-1,241,0.991701,0.995833,240,-1,240,0.995833,0.995833,1,1
194,12,-1,240,0.979167,0.979167,231,-1,231,0.974026,0.937500,15,6
194,1,-1,239,0.995816,0.991667,238,-1,238,0.995798,0.987500,3,1
194,64,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
194,14,-1,241,0.991701,0.995833,239,-1,239,1.000000,0.995833,1,0
194,66,-1,240,0.995833,0.995833,237,-1,237,1.000000,0.987500,3,0
194,80,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
194,86,-1,237,1.000000,0.987500,236,-1,236,1.000000,0.983333,4,0
194,30,-1,234,0.961538,0.937500,244,-1,244,0.967213,0.983333,4,8
194,61,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
194,21,-1,244,0.954918,0.970833,242,-1,242,0.958678,0.966667,8,10
195,12,-1,238,0.974790,0.966667,229,-1,229,0.973799,0.929167,17,6
195,50,-1,260,0.919231,0.995833,255,-1,255,0.929412,0.987500,3,18
195,25,-1,239,0.987448,0.983333,238,-1,238,0.991597,0.983333,4,2
195,66,-1,238,0.995798,0.987500,238,-1,238,1.000000,0.991667,2,0
195,15,-1,243,0.971193,0.983333,245,-1,245,0.963265,0.983333,4,9
195,77,-1,242,0.987603,0.995833,240,-1,240,0.991667,0.991667,2,2
195,91,-1,248,0.947581,0.979167,254,-1,254,0.937008,0.991667,2,16
195,62,-1,240,0.987500,0.987500,237,-1,237,0.991561,0.979167,5,2
195,94,-1,242,0.987603,0.995833,242,-1,242,0.987603,0.995833,1,3
195,40,-1,255,0.937255,0.995833,256,-1,256,0.937500,1.000000,0,16
196,44,-1,243,0.971193,0.983333,239,-1,239,0.962343,0.958333,10,9
196,50,-1,239,0.933054,0.929167,257,-1,257,0.926070,0.991667,2,19
196,9,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
196,11,-1,238,0.983193,0.975000,238,-1,238,0.983193,0.975000,6,4
196,72,-1,248,0.943548,0.975000,254,-1,254,0.933071,0.987500,3,17
196,30,-1,241,0.970954,0.975000,247,-1,247,0.959514,0.987500,3,10
196,58,-1,242,0.979339,0.987500,239,-1,239,0.974895,0.970833,7,6
196,62,-1,240,0.987500,0.987500,239,-1,239,0.987448,0.983333,4,3
196,67,-1,238,0.991597,0.983333,236,-1,236,0.991525,0.975000,6,2
196,59,-1,239,0.987448,0.983333,236,-1,236,0.991525,0.975000,6,2
197,53,-1,244,0.979508,0.995833,240,-1,240,0.987500,0.987500,3,3
197,94,-1,242,0.987603,0.995833,242,-1,242,0.987603,0.995833,1,3
197,84,-1,241,0.987552,0.991667,237,-1,237,0.995781,0.983333,4,1
197,25,-1,238,0.987395,0.979167,239,-1,239,0.987448,0.983333,4,3
197,78,-1,256,0.929688,0.991667,258,-1,258,0.926357,0.995833,1,19
197,96,-1,241,0.991701,0.995833,240,-1,240,0.991667,0.991667,2,2
197,58,-1,244,0.979508,0.995833,244,-1,244,0.979508,0.995833,1,5
197,8,-1,237,0.995781,0.983333,236,-1,236,1.000000,0.983333,4,0
197,99,-1,242,0.966942,0.975000,246,-1,246,0.963415,0.987500,3,9
197,1,-1,237,0.995781,0.983333,237,-1,237,1.000000,0.987500,3,0
198,60,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
198,61,-1,240,1.000000,1.000000,240,-1,240,1.000000,1.000000,0,0
198,38,-1,239,0.983264,0.979167,240,-1,240,0.983333,0.983333,4,4
198,75,-1,235,0.995745,0.975000,236,-1,236,0.995763,0.979167,5,1
198,3,-1,239,0.995816,0.991667,239,-1,239,0.995816,0.991667,2,1
198,41,-1,235,0.987234,0.966667,234,-1,234,0.987179,0.962500,9,3
198,86,-1,238,1.000000,0.991667,236,-1,236,1.000000,0.983333,4,0
198,30,-1,245,0.959184,0.979167,247,-1,247,0.955466,0.983333,4,11
198,62,-1,240,0.987500,0.987500,240,-1,240,0.987500,0.987500,3,3
198,57,-1,126,0.936508,0.491667,126,-1,126,0.936508,0.491667,122,8
199,21,-1,241,0.962656,0.966667,244,-1,244,0.963115,0.979167,5,9
199,25,-1,240,0.987500,0.987500,238,-1,238,0.991597,0.983333,4,2
199,42,-1,239,0.991632,0.987500,239,-1,239,0.987448,0.983333,4,3
199,83,-1,241,0.979253,0.983333,243,-1,243,0.975309,0.987500,3,6
199,46,-1,239,0.995816,0.991667,239,-1,239,0.995816,0.991667,2,1
199,67,-1,236,0.991525,0.975000,237,-1,237,0.991561,0.979167,5,2
199,98,-1,231,0.982684,0.945833,232,-1,232,0.982759,0.950000,12,4
199,48,-1,240,0.966667,0.966667,234,-1,234,0.974359,0.950000,12,6
199,91,-1,246,0.955285,0.979167,254,-1,254,0.940945,0.995833,1,15
199,55,-1,200,0.940000,0.783333,239,-1,239,0.958159,0.954167,11,10
200,55,4,241,0.962656,0.966667,246,254,250,0.956000,0.995833,1,11
200,41,4,235,0.987234,0.966667,236,258,240,0.979167,0.979167,5,5
200,24,4,251,0.952191,0.995833,230,262,250,0.952000,0.991667,2,12
200,4,4,240,0.995833,0.995833,239,242,241,0.995851,1.000000,0,1
200,13,4,237,0.995781,0.983333,237,228,237,0.995781,0.983333,4,1
200,71,4,240,0.991667,0.991667,239,259,244,0.983607,1.000000,0,4
200,26,4,248,0.963710,0.995833,237,241,251,0.956175,1.000000,0,11
200,56,4,246,0.975610,1.000000,245,257,250,0.960000,1.000000,0,10
200,93,4,239,0.995816,0.991667,236,259,240,0.995833,0.995833,1,1
200,82,4,242,0.979339,0.987500,241,240,241,0.983402,0.987500,3,4
201,28,64,237,0.970464,0.958333,237,259,239,0.970711,0.966667,8,7
201,58,64,244,0.979508,0.995833,239,257,245,0.975510,0.995833,1,6
201,65,64,234,0.957265,0.933333,238,258,240,0.950000,0.950000,12,12
201,85,64,239,0.991632,0.987500,242,260,245,0.979592,1.000000,0,5
201,40,64,245,0.946939,0.966667,254,256,256,0.937500,1.000000,0,16
201,13,64,238,0.995798,0.987500,238,245,239,0.995816,0.991667,2,1
201,73,64,239,0.987448,0.983333,238,251,240,0.987500,0.987500,3,3
201,62,64,240,0.987500,0.987500,238,247,242,0.987603,0.995833,1,3
201,21,64,238,0.962185,0.954167,243,257,249,0.955823,0.991667,2,11
201,64,64,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
202,94,62,239,0.987448,0.983333,241,243,241,0.987552,0.991667,2,3
202,42,62,237,0.991561,0.979167,238,253,242,0.983471,0.991667,2,4
202,11,62,238,0.983193,0.975000,231,261,241,0.975104,0.979167,5,6
202,6,62,236,1.000000,0.983333,233,256,240,0.987500,0.987500,3,3
202,62,62,242,0.987603,0.995833,241,240,241,0.987552,0.991667,2,3
202,84,62,236,0.995763,0.979167,236,250,237,0.995781,0.983333,4,1
202,77,62,242,0.983471,0.991667,241,250,244,0.983607,1.000000,0,4
202,22,62,246,0.963415,0.987500,246,253,252,0.944444,0.991667,2,14
202,95,62,241,0.966805,0.970833,235,258,244,0.967213,0.983333,4,8
202,36,62,240,0.987500,0.987500,240,258,241,0.987552,0.991667,2,3
203,89,88,242,0.979339,0.987500,239,256,242,0.979339,0.987500,3,5
203,94,88,240,0.987500,0.987500,240,253,243,0.979424,0.991667,2,5
203,11,88,245,0.971429,0.991667,241,260,245,0.967347,0.987500,3,8
203,32,88,239,0.991632,0.987500,235,250,238,0.991597,0.983333,4,2
203,34,88,245,0.946939,0.966667,241,256,247,0.947368,0.975000,6,13
203,46,88,240,0.991667,0.991667,237,254,240,0.991667,0.991667,2,2
203,25,88,239,0.987448,0.983333,238,255,242,0.983471,0.991667,2,4
203,88,88,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
203,1,88,238,0.995798,0.987500,237,256,241,0.987552,0.991667,2,3
203,44,88,241,0.983402,0.987500,235,251,246,0.971545,0.995833,1,7
204,28,52,240,0.966667,0.966667,234,257,242,0.966942,0.975000,6,8
204,24,52,251,0.952191,0.995833,192,261,255,0.941176,1.000000,0,15
204,52,52,235,1.000000,0.979167,234,238,237,1.000000,0.987500,3,0
204,32,52,238,0.991597,0.983333,234,253,237,0.995781,0.983333,4,1
204,7,52,242,0.979339,0.987500,241,254,244,0.975410,0.991667,2,6
204,63,52,240,0.970833,0.970833,238,261,244,0.971311,0.987500,3,7
204,19,52,237,0.987342,0.975000,238,257,248,0.967742,1.000000,0,8
204,43,52,232,0.991379,0.958333,230,251,237,0.987342,0.975000,6,3
204,99,52,246,0.959350,0.983333,245,251,246,0.963415,0.987500,3,9
204,98,52,234,0.978632,0.954167,234,260,240,0.970833,0.970833,7,7
205,91,60,245,0.946939,0.966667,255,260,257,0.933852,1.000000,0,17
205,52,60,236,1.000000,0.983333,236,249,237,1.000000,0.987500,3,0
205,50,60,259,0.922780,0.995833,258,262,261,0.919540,1.000000,0,21
205,3,60,238,0.995798,0.987500,238,252,239,0.995816,0.991667,2,1
205,8,60,237,1.000000,0.987500,235,250,237,1.000000,0.987500,3,0
205,59,60,238,0.987395,0.979167,239,255,243,0.983539,0.995833,1,4
205,24,60,229,0.947598,0.904167,237,257,250,0.944000,0.983333,4,14
205,60,60,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
205,18,60,234,0.970085,0.945833,234,261,239,0.970711,0.966667,8,7
205,26,60,235,0.961702,0.941667,241,259,248,0.959677,0.991667,2,10
206,66,76,239,0.995816,0.991667,239,243,240,0.995833,0.995833,1,1
206,72,76,250,0.940000,0.979167,254,260,259,0.926641,1.000000,0,19
206,42,76,239,0.979079,0.975000,239,251,244,0.975410,0.991667,2,6
206,76,76,239,0.991632,0.987500,241,241,240,0.991667,0.991667,2,2
206,73,76,241,0.987552,0.991667,241,250,245,0.975510,0.995833,1,6
206,90,76,238,0.995798,0.987500,239,247,240,0.991667,0.991667,2,2
206,43,76,240,0.991667,0.991667,234,242,238,0.991597,0.983333,4,2
206,53,76,240,0.987500,0.987500,237,257,243,0.983539,0.995833,1,4
206,48,76,236,0.970339,0.954167,237,256,244,0.967213,0.983333,4,8
206,83,76,242,0.975207,0.983333,242,262,248,0.955645,0.987500,3,11
207,97,2,255,0.933333,0.991667,241,261,256,0.933594,0.995833,1,17
207,22,2,246,0.955285,0.979167,246,260,253,0.944664,0.995833,1,14
207,52,2,235,1.000000,0.979167,236,253,238,1.000000,0.991667,2,0
207,2,2,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
207,5,2,239,0.991632,0.987500,238,255,242,0.983471,0.991667,2,4
207,84,2,236,0.995763,0.979167,235,246,238,0.991597,0.983333,4,2
207,59,2,243,0.983539,0.995833,238,255,243,0.983539,0.995833,1,4
207,75,2,237,0.995781,0.983333,233,254,239,0.991632,0.987500,3,2
207,24,2,239,0.970711,0.966667,243,261,249,0.947791,0.983333,4,13
207,34,2,247,0.951417,0.979167,242,256,247,0.951417,0.979167,5,12
208,92,25,243,0.983539,0.995833,240,246,241,0.987552,0.991667,2,3
208,63,25,243,0.967078,0.979167,241,261,246,0.967480,0.991667,2,8
208,36,25,242,0.983471,0.991667,242,246,241,0.983402,0.987500,3,4
208,44,25,246,0.975610,1.000000,242,251,250,0.960000,1.000000,0,10
208,15,25,245,0.955102,0.975000,247,258,253,0.948617,1.000000,0,13
208,10,25,226,0.977876,0.920833,228,254,237,0.974684,0.962500,9,6
208,27,25,251,0.948207,0.991667,241,261,257,0.933852,1.000000,0,17
208,11,25,243,0.962963,0.975000,242,261,247,0.963563,0.991667,2,9
208,53,25,242,0.983471,0.991667,241,251,243,0.983539,0.995833,1,4
208,25,25,242,0.983471,0.991667,240,235,236,0.995763,0.979167,5,1
209,20,0,240,0.987500,0.987500,237,253,244,0.979508,0.995833,1,5
209,0,0,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
209,62,0,240,0.987500,0.987500,242,251,242,0.987603,0.995833,1,3
209,36,0,244,0.979508,0.995833,241,250,245,0.975510,0.995833,1,6
209,95,0,242,0.962810,0.970833,238,258,245,0.959184,0.979167,5,10
209,3,0,240,0.995833,0.995833,238,244,239,0.995816,0.991667,2,1
209,51,0,126,0.904762,0.475000,126,126,126,0.904762,0.475000,126,12
209,89,0,242,0.979339,0.987500,240,260,242,0.979339,0.987500,3,5
209,8,0,239,0.995816,0.991667,236,251,239,0.995816,0.991667,2,1
209,12,0,238,0.970588,0.962500,231,260,243,0.954733,0.966667,8,11
210,39,74,246,0.963415,0.987500,244,255,252,0.952381,1.000000,0,12
210,91,74,248,0.939516,0.970833,251,260,253,0.944664,0.995833,1,14
210,83,74,244,0.971311,0.987500,243,263,246,0.967480,0.991667,2,8
210,28,74,242,0.966942,0.975000,237,260,245,0.963265,0.983333,4,9
210,41,74,236,0.987288,0.970833,235,258,241,0.975104,0.979167,5,6
210,71,74,242,0.979339,0.987500,240,252,246,0.975610,1.000000,0,6
210,19,74,246,0.971545,0.995833,243,257,248,0.967742,1.000000,0,8
210,27,74,235,0.944681,0.925000,253,257,257,0.933852,1.000000,0,17
210,74,74,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
210,66,74,241,0.991701,0.995833,238,255,242,0.987603,0.995833,1,3
211,0,0,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
211,38,0,241,0.983402,0.987500,241,256,245,0.975510,0.995833,1,6
211,65,0,243,0.946502,0.958333,242,258,248,0.947581,0.979167,5,13
211,82,0,240,0.979167,0.979167,238,261,241,0.979253,0.983333,4,5
211,44,0,246,0.967480,0.991667,242,252,249,0.963855,1.000000,0,9
211,6,0,238,0.995798,0.987500,236,251,243,0.983539,0.995833,1,4
211,80,0,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
211,12,0,244,0.963115,0.979167,234,263,245,0.963265,0.983333,4,9
211,57,0,126,0.936508,0.491667,126,126,126,0.936508,0.491667,122,8
211,79,0,239,0.983264,0.979167,243,250,245,0.975510,0.995833,1,6
212,2,2,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
212,31,2,236,0.987288,0.970833,235,253,241,0.983402,0.987500,3,4
212,80,2,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
212,8,2,239,0.995816,0.991667,237,251,240,0.995833,0.995833,1,1
212,55,2,251,0.956175,1.000000,251,255,253,0.948617,1.000000,0,13
212,32,2,238,0.995798,0.987500,237,251,240,0.991667,0.991667,2,2
212,98,2,240,0.975000,0.975000,239,260,245,0.967347,0.987500,3,8
212,74,2,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
212,96,2,241,0.991701,0.995833,239,261,241,0.991701,0.995833,1,2
212,91,2,219,0.954338,0.870833,246,260,251,0.936255,0.979167,5,16
213,95,62,243,0.958848,0.970833,242,258,246,0.955285,0.979167,5,11
213,5,62,242,0.983471,0.991667,238,236,241,0.987552,0.991667,2,3
213,55,62,241,0.950207,0.954167,244,254,248,0.963710,0.995833,1,9
213,16,62,238,0.978992,0.970833,238,249,241,0.975104,0.979167,5,6
213,43,62,238,0.991597,0.983333,236,253,239,0.987448,0.983333,4,3
213,23,62,242,0.987603,0.995833,242,261,245,0.979592,1.000000,0,5
213,76,62,242,0.987603,0.995833,241,258,243,0.983539,0.995833,1,4
213,63,62,243,0.962963,0.975000,242,261,249,0.951807,0.987500,3,12
213,62,62,240,0.991667,0.991667,239,243,242,0.987603,0.995833,1,3
213,34,62,245,0.951020,0.970833,243,252,245,0.955102,0.975000,6,11
214,41,14,242,0.979339,0.987500,237,259,240,0.979167,0.979167,5,5
214,65,14,246,0.955285,0.979167,245,258,248,0.947581,0.979167,5,13
214,83,14,245,0.967347,0.987500,243,249,245,0.971429,0.991667,2,7
214,78,14,249,0.939759,0.975000,251,261,256,0.929688,0.991667,2,18
214,34,14,243,0.950617,0.962500,241,256,245,0.951020,0.970833,7,12
214,20,14,242,0.979339,0.987500,237,254,245,0.975510,0.995833,1,6
214,82,14,241,0.979253,0.983333,237,262,243,0.979424,0.991667,2,5
214,99,14,241,0.975104,0.979167,241,246,247,0.955466,0.983333,4,11
214,21,14,247,0.951417,0.979167,246,263,250,0.952000,0.991667,2,12
214,14,14,239,1.000000,0.995833,239,241,238,1.000000,0.991667,2,0
215,43,2,240,0.987500,0.987500,236,253,241,0.983402,0.987500,3,4
215,20,2,240,0.979167,0.979167,238,256,242,0.983471,0.991667,2,4
215,93,2,240,0.995833,0.995833,239,247,238,0.995798,0.987500,3,1
215,41,2,237,0.983122,0.970833,236,260,240,0.975000,0.975000,6,6
215,39,2,244,0.963115,0.979167,247,255,252,0.952381,1.000000,0,12
215,1,2,240,0.991667,0.991667,239,255,240,0.991667,0.991667,2,2
215,95,2,247,0.951417,0.979167,246,258,248,0.955645,0.987500,3,11
215,63,2,248,0.951613,0.983333,246,260,248,0.955645,0.987500,3,11
215,16,2,241,0.975104,0.979167,240,258,243,0.967078,0.979167,5,8
215,2,2,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
216,67,60,235,0.987234,0.966667,237,260,241,0.987552,0.991667,2,3
216,70,60,242,0.991736,1.000000,239,244,242,0.991736,1.000000,0,2
216,63,60,248,0.959677,0.991667,244,261,250,0.952000,0.991667,2,12
216,60,60,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
216,12,60,243,0.962963,0.975000,230,263,244,0.959016,0.975000,6,10
216,20,60,244,0.983607,1.000000,237,256,245,0.979592,1.000000,0,5
216,74,60,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
216,65,60,245,0.942857,0.962500,242,258,249,0.943775,0.979167,5,14
216,48,60,241,0.962656,0.966667,239,258,245,0.963265,0.983333,4,9
216,6,60,237,0.987342,0.975000,234,256,244,0.975410,0.991667,2,6
217,95,60,249,0.955823,0.991667,245,258,250,0.952000,0.991667,2,12
217,41,60,238,0.978992,0.970833,237,260,240,0.979167,0.979167,5,5
217,6,60,241,0.983402,0.987500,236,256,246,0.971545,0.995833,1,7
217,23,60,244,0.979508,0.995833,243,262,245,0.979592,1.000000,0,5
217,93,60,238,0.995798,0.987500,237,261,240,0.991667,0.991667,2,2
217,26,60,246,0.963415,0.987500,243,259,250,0.960000,1.000000,0,10
217,60,60,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
217,14,60,239,0.995816,0.991667,238,259,244,0.983607,1.000000,0,4
217,43,60,238,0.991597,0.983333,237,252,240,0.991667,0.991667,2,2
217,31,60,239,0.987448,0.983333,239,253,240,0.987500,0.987500,3,3
218,11,61,249,0.959839,0.995833,241,260,247,0.963563,0.991667,2,9
218,52,61,235,1.000000,0.979167,235,252,237,1.000000,0.987500,3,0
218,62,61,242,0.983471,0.991667,242,251,243,0.983539,0.995833,1,4
218,87,61,244,0.959016,0.975000,246,259,255,0.933333,0.991667,2,17
218,34,61,245,0.951020,0.970833,243,256,245,0.951020,0.970833,7,12
218,57,61,126,0.936508,0.491667,126,126,126,0.936508,0.491667,122,8
218,61,61,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
218,64,61,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
218,22,61,239,0.966527,0.962500,243,257,249,0.963855,1.000000,0,9
218,48,61,244,0.963115,0.979167,239,258,247,0.955466,0.983333,4,11
219,75,46,239,0.987448,0.983333,237,254,240,0.987500,0.987500,3,3
219,18,46,243,0.971193,0.983333,243,252,245,0.967347,0.987500,3,8
219,94,46,242,0.983471,0.991667,242,253,245,0.979592,1.000000,0,5
219,48,46,244,0.963115,0.979167,236,258,246,0.963415,0.987500,3,9
219,58,46,243,0.979424,0.991667,240,236,241,0.975104,0.979167,5,6
219,46,46,240,0.991667,0.991667,238,240,239,0.995816,0.991667,2,1
219,98,46,244,0.967213,0.983333,238,261,245,0.967347,0.987500,3,8
219,28,46,243,0.967078,0.979167,242,260,245,0.963265,0.983333,4,9
219,56,46,246,0.975610,1.000000,243,251,246,0.971545,0.995833,1,7
219,92,46,242,0.987603,0.995833,239,259,242,0.987603,0.995833,1,3
220,86,74,236,1.000000,0.983333,235,251,238,0.991597,0.983333,4,2
220,71,74,245,0.979592,1.000000,244,238,243,0.987654,1.000000,0,3
220,74,74,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
220,4,74,241,0.995851,1.000000,241,250,241,0.995851,1.000000,0,1
220,23,74,245,0.979592,1.000000,242,249,243,0.983539,0.995833,1,4
220,19,74,240,0.987500,0.987500,239,256,247,0.971660,1.000000,0,7
220,29,74,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
220,3,74,240,0.995833,0.995833,239,252,239,0.995816,0.991667,2,1
220,36,74,245,0.975510,0.995833,240,258,245,0.975510,0.995833,1,6
220,35,74,243,0.975309,0.987500,238,258,246,0.971545,0.995833,1,7
221,6,80,245,0.971429,0.991667,239,254,245,0.975510,0.995833,1,6
221,19,80,243,0.975309,0.987500,246,255,245,0.975510,0.995833,1,6
221,78,80,252,0.924603,0.970833,246,261,250,0.924000,0.962500,9,19
221,80,80,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
221,52,80,235,1.000000,0.979167,236,248,239,0.995816,0.991667,2,1
221,31,80,239,0.987448,0.983333,238,250,243,0.979424,0.991667,2,5
221,43,80,240,0.987500,0.987500,232,253,239,0.991632,0.987500,3,2
221,85,80,244,0.983607,1.000000,242,259,245,0.979592,1.000000,0,5
221,2,80,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
221,25,80,238,0.991597,0.983333,238,252,241,0.983402,0.987500,3,4
222,52,9,239,0.995816,0.991667,239,253,239,0.995816,0.991667,2,1
222,34,9,243,0.950617,0.962500,238,256,245,0.951020,0.970833,7,12
222,5,9,241,0.987552,0.991667,241,252,241,0.987552,0.991667,2,3
222,85,9,242,0.987603,0.995833,242,256,245,0.979592,1.000000,0,5
222,49,9,235,0.970213,0.950000,234,257,243,0.967078,0.979167,5,8
222,19,9,243,0.975309,0.987500,244,256,248,0.967742,1.000000,0,8
222,39,9,236,0.953390,0.937500,243,255,247,0.963563,0.991667,2,9
222,9,9,240,1.000000,1.000000,239,240,240,1.000000,1.000000,0,0
222,35,9,246,0.971545,0.995833,239,254,246,0.971545,0.995833,1,7
222,7,9,244,0.979508,0.995833,243,252,245,0.979592,1.000000,0,5
223,54,74,243,0.983539,0.995833,243,256,244,0.983607,1.000000,0,4
223,28,74,247,0.959514,0.987500,241,260,247,0.959514,0.987500,3,10
223,50,74,251,0.916335,0.958333,248,262,262,0.916031,1.000000,0,22
223,72,74,251,0.944223,0.987500,255,261,258,0.930233,1.000000,0,18
223,74,74,240,1.000000,1.000000,240,240,240,1.000000,1.000000,0,0
223,51,74,126,0.904762,0.475000,127,126,127,0.897638,0.475000,126,13
223,46,74,238,1.000000,0.991667,238,253,240,0.995833,0.995833,1,1
223,32,74,239,0.991632,0.987500,238,252,239,0.991632,0.987500,3,2
223,21,74,240,0.962500,0.962500,245,258,253,0.944664,0.995833,1,14
223,15,74,242,0.950413,0.958333,247,255,253,0.944664,0.995833,1,14
224,50,68,260,0.919231,0.995833,254,262,261,0.919540,1.000000,0,21
224,94,68,244,0.979508,0.995833,241,254,247,0.971660,1.000000,0,7
224,90,68,241,0.991701,0.995833,240,236,239,0.995816,0.991667,2,1
224,68,68,237,0.987342,0.975000,236,241,237,0.987342,0.975000,6,3
224,69,68,242,0.933884,0.941667,246,258,251,0.936255,0.979167,5,16
224,16,68,242,0.971074,0.979167,239,258,247,0.959514,0.987500,3,10
224,89,68,241,0.979253,0.983333,240,255,242,0.979339,0.987500,3,5
224,87,68,242,0.938017,0.945833,248,255,255,0.933333,0.991667,2,17
224,5,68,242,0.983471,0.991667,241,244,242,0.983471,0.991667,2,4
224,24,68,249,0.951807,0.987500,249,261,251,0.948207,0.991667,2,13
225,86,62,240,0.991667,0.991667,237,252,240,0.991667,0.991667,2,2
225,49,62,234,0.970085,0.945833,237,251,244,0.971311,0.987500,3,7
225,62,62,242,0.983471,0.991667,239,240,241,0.983402,0.987500,3,4
225,59,62,243,0.983539,0.995833,240,238,239,0.983264,0.979167,5,4
225,10,62,237,0.970464,0.958333,230,247,241,0.970954,0.975000,6,7
225,42,62,241,0.975104,0.979167,243,253,243,0.979424,0.991667,2,5
225,1,62,239,0.995816,0.991667,239,254,241,0.991701,0.995833,1,2
225,68,62,238,0.983193,0.975000,236,253,240,0.983333,0.983333,4,4
225,83,62,242,0.979339,0.987500,241,263,247,0.963563,0.991667,2,9
225,90,62,239,0.995816,0.991667,239,246,240,0.995833,0.995833,1,1
226,57,0,126,0.936508,0.491667,126,126,126,0.936508,0.491667,122,8
226,49,0,242,0.975207,0.983333,239,257,246,0.971545,0.995833,1,7
