epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,score_count,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
231,0.161135,58.720000,1.175428,0.000000,0.000000,0.617200,0.001320,0.617200,0.939920,1,15397,15430,33,3,270,15430,25000,15184,15864,680,246,926,0.984057,0.957136,31,2,0.939394,3,0,1.000000,266,4,0.985185
232,0.211550,59.360000,1.175349,0.000000,0.000000,0.580200,0.002000,0.580200,0.930880,1,14455,14505,50,12,307,14505,25000,13953,14544,591,552,1143,0.961944,0.959365,49,1,0.980000,12,0,1.000000,302,5,0.983713
233,0.263802,57.850000,1.212416,0.000000,0.000000,0.619160,0.001280,0.619160,0.906520,1,15447,15479,32,8,332,15479,25000,14551,14988,437,928,1365,0.940048,0.970843,29,3,0.906250,8,0,1.000000,325,7,0.978916
234,0.247628,58.010000,1.174670,0.000000,0.000000,0.631600,0.001080,0.631600,0.914480,1,15763,15790,27,4,333,15790,25000,15031,15728,697,759,1456,0.951932,0.955684,26,1,0.962963,4,0,1.000000,327,6,0.981982
235,0.240005,58.980000,1.158448,0.000000,0.000000,0.563640,0.001520,0.563640,0.893120,1,14053,14091,38,13,372,14091,25000,13521,14032,511,570,1081,0.959549,0.963583,37,1,0.973684,13,0,1.000000,367,5,0.986559
236,0.228845,59.050000,1.172192,0.000000,0.000000,0.611320,0.001040,0.611320,0.910440,1,15257,15283,26,6,365,15283,25000,14572,14960,388,711,1099,0.953478,0.974064,25,1,0.961538,6,0,1.000000,360,5,0.986301
237,0.203807,57.090000,1.195033,0.000000,0.000000,0.553480,0.002280,0.553480,0.920160,1,13780,13837,57,12,414,13837,25000,13255,13772,517,582,1099,0.957939,0.962460,55,2,0.964912,12,0,1.000000,409,5,0.987923
238,0.224960,58.000000,1.164846,0.000000,0.000000,0.596080,0.001280,0.596080,0.924320,1,14870,14902,32,9,285,14902,25000,14342,14900,558,560,1118,0.962421,0.962550,29,3,0.906250,9,0,1.000000,280,5,0.982456
239,0.216648,59.570000,1.164560,0.000000,0.000000,0.601520,0.001760,0.601520,0.902560,1,14994,15038,44,4,364,15038,25000,14489,15128,639,549,1188,0.963492,0.957760,42,2,0.954545,4,0,1.000000,359,5,0.986264
240,0.195831,58.210000,1.171178,0.000000,0.000000,0.582320,0.002120,0.582320,0.920440,1,14505,14558,53,13,438,14558,25000,14226,14932,706,332,1038,0.977195,0.952719,50,3,0.943396,13,0,1.000000,433,5,0.988584
241,0.261612,59.190000,1.166150,0.000000,0.000000,0.571800,0.000880,0.571800,0.902960,1,14273,14295,22,3,353,14295,25000,13464,13960,496,831,1327,0.941868,0.964470,20,2,0.909091,3,0,1.000000,347,6,0.983003
242,0.229596,59.300000,1.155186,0.000000,0.000000,0.620280,0.002120,0.620280,0.907440,1,15454,15507,53,9,370,15507,25000,14802,15468,666,705,1371,0.954537,0.956943,50,3,0.943396,8,1,0.888889,364,6,0.983784
243,0.268920,58.580000,1.171857,0.000000,0.000000,0.566280,0.001480,0.566280,0.903440,1,14120,14157,37,6,301,14157,25000,13235,13648,413,922,1335,0.934873,0.969739,36,1,0.972973,6,0,1.000000,298,3,0.990033
244,0.227098,59.060000,1.150918,0.000000,0.000000,0.632840,0.001960,0.632840,0.902720,1,15772,15821,49,8,394,15821,25000,15208,15736,528,613,1141,0.961254,0.966446,46,3,0.938776,8,0,1.000000,389,5,0.987310
245,0.175010,59.130000,1.157729,0.000000,0.000000,0.619800,0.000760,0.619800,0.933000,1,15476,15495,19,5,338,15495,25000,15193,15856,663,302,965,0.980510,0.958186,15,4,0.789474,4,1,0.800000,330,8,0.976331
246,0.244780,60.160000,1.127251,0.000000,0.000000,0.579280,0.002480,0.579280,0.902120,1,14420,14482,62,12,400,14482,25000,13790,14296,506,692,1198,0.952217,0.964605,61,1,0.983871,12,0,1.000000,392,8,0.980000
247,0.212225,61.010000,1.118347,0.000000,0.000000,0.624960,0.001080,0.624960,0.922840,1,15597,15624,27,4,308,15624,25000,15045,15516,471,579,1050,0.962942,0.969644,25,2,0.925926,4,0,1.000000,301,7,0.977273
248,0.188167,58.850000,1.162533,0.000000,0.000000,0.626960,0.001920,0.626960,0.929560,1,15626,15674,48,8,405,15674,25000,15349,15856,507,325,832,0.979265,0.968025,48,0,1.000000,8,0,1.000000,401,4,0.990123
249,0.206241,58.060000,1.177218,0.000000,0.000000,0.599200,0.001600,0.599200,0.904200,1,14940,14980,40,7,398,14980,25000,14605,15220,615,375,990,0.974967,0.959593,37,3,0.925000,6,1,0.857143,393,5,0.987437
250,0.188533,60.000000,1.135222,0.000000,0.000000,0.576560,0.002080,0.576560,0.914200,1,14362,14414,52,7,391,14414,25000,14063,14796,733,351,1084,0.975649,0.950460,47,5,0.903846,7,0,1.000000,384,7,0.982097
251,0.216337,60.840000,1.130702,0.000000,0.000000,0.572480,0.001080,0.572480,0.918920,1,14285,14312,27,5,428,14312,25000,13699,14264,565,613,1178,0.957169,0.960390,24,3,0.888889,5,0,1.000000,420,8,0.981308
252,0.220974,59.000000,1.160979,0.000000,0.000000,0.591160,0.002040,0.591160,0.906600,1,14728,14779,51,9,408,14779,25000,14213,14680,467,566,1033,0.961702,0.968188,48,3,0.941176,8,1,0.888889,401,7,0.982843
253,0.241165,60.170000,1.144976,0.000000,0.000000,0.629400,0.000880,0.629400,0.918760,1,15713,15735,22,1,360,15735,25000,14950,15432,482,785,1267,0.950111,0.968766,19,3,0.863636,1,0,1.000000,353,7,0.980556
254,0.207529,58.240000,1.185617,0.000000,0.000000,0.596680,0.001520,0.596680,0.919680,1,14879,14917,38,12,445,14917,25000,14337,14752,415,580,995,0.961118,0.971868,38,0,1.000000,12,0,1.000000,440,5,0.988764
255,0.196867,60.540000,1.130427,0.000000,0.000000,0.595760,0.001680,0.595760,0.922600,1,14852,14894,42,6,416,14894,25000,14360,14852,492,534,1026,0.964147,0.966873,40,2,0.952381,6,0,1.000000,412,4,0.990385
256,0.239566,59.450000,1.160792,0.000000,0.000000,0.635840,0.002160,0.635840,0.907720,1,15842,15896,54,8,429,15896,25000,15077,15580,503,819,1322,0.948478,0.967715,52,2,0.962963,8,0,1.000000,423,6,0.986014
257,0.258821,58.350000,1.171050,0.000000,0.000000,0.583520,0.001960,0.583520,0.892640,1,14539,14588,49,8,482,14588,25000,13830,14276,446,758,1204,0.948039,0.968759,48,1,0.979592,8,0,1.000000,477,5,0.989627
258,0.202510,58.430000,1.186874,0.000000,0.000000,0.597080,0.001520,0.597080,0.921280,1,14889,14927,38,5,393,14927,25000,14465,15100,635,462,1097,0.969049,0.957947,35,3,0.921053,5,0,1.000000,385,8,0.979644
259,0.143616,58.220000,1.205117,0.000000,0.000000,0.612240,0.001880,0.612240,0.952560,1,15259,15306,47,9,457,15306,25000,15021,15664,643,285,928,0.981380,0.958950,46,1,0.978723,9,0,1.000000,454,3,0.993435
260,0.176298,59.640000,1.143506,0.000000,0.000000,0.603280,0.001920,0.603280,0.942120,1,15034,15082,48,11,468,15082,25000,14772,15240,468,310,778,0.979446,0.969291,46,2,0.958333,11,0,1.000000,458,10,0.978632
261,0.229551,58.760000,1.174268,0.000000,0.000000,0.583800,0.001360,0.583800,0.914320,1,14561,14595,34,7,387,14595,25000,13874,14228,354,721,1075,0.950600,0.975119,32,2,0.941176,6,1,0.857143,377,10,0.974160
262,0.242348,58.840000,1.173962,0.000000,0.000000,0.618000,0.001240,0.618000,0.912840,1,15419,15450,31,5,434,15450,25000,14703,15128,425,747,1172,0.951650,0.971906,31,0,1.000000,5,0,1.000000,432,2,0.995392
263,0.235917,57.990000,1.193791,0.000000,0.000000,0.618720,0.000960,0.618720,0.908680,1,15444,15468,24,3,396,15468,25000,14727,15336,609,741,1350,0.952095,0.960290,23,1,0.958333,3,0,1.000000,392,4,0.989899
264,0.175884,59.640000,1.156294,0.000000,0.000000,0.584920,0.001280,0.584920,0.927600,1,14591,14623,32,3,421,14623,25000,14184,14780,596,439,1035,0.969979,0.959675,32,0,1.000000,3,0,1.000000,418,3,0.992874
265,0.192481,58.440000,1.174412,0.000000,0.000000,0.576560,0.002160,0.576560,0.917720,1,14360,14414,54,6,481,14414,25000,13839,14484,645,575,1220,0.960108,0.955468,47,7,0.870370,5,1,0.833333,468,13,0.972973
266,0.222374,59.130000,1.166750,0.000000,0.000000,0.609200,0.002200,0.609200,0.895520,1,15175,15230,55,15,497,15230,25000,14658,15128,470,572,1042,0.962443,0.968932,53,2,0.963636,13,2,0.866667,488,9,0.981891
267,0.176818,60.540000,1.127311,0.000000,0.000000,0.607360,0.002280,0.607360,0.925520,1,15127,15184,57,12,417,15184,25000,14852,15508,656,332,988,0.978135,0.957699,53,4,0.929825,11,1,0.916667,406,11,0.973621
268,0.169644,58.880000,1.166167,0.000000,0.000000,0.632000,0.001640,0.632000,0.930720,1,15759,15800,41,7,475,15800,25000,15484,15892,408,316,724,0.980000,0.974327,39,2,0.951220,7,0,1.000000,466,9,0.981053
269,0.198167,58.580000,1.157934,0.000000,0.000000,0.592520,0.002000,0.592520,0.913680,1,14763,14813,50,8,488,14813,25000,14250,14628,378,563,941,0.961993,0.974159,48,2,0.960000,8,0,1.000000,482,6,0.987705
270,0.204181,59.610000,1.141928,0.000000,0.000000,0.603840,0.001520,0.603840,0.921480,1,15058,15096,38,9,409,15096,25000,14600,14996,396,496,892,0.967144,0.973593,38,0,1.000000,9,0,1.000000,402,7,0.982885
271,0.167556,60.580000,1.121814,0.000000,0.000000,0.605920,0.001160,0.605920,0.938520,1,15119,15148,29,4,364,15148,25000,14828,15212,384,320,704,0.978875,0.974757,29,0,1.000000,4,0,1.000000,358,6,0.983516
272,0.162089,61.290000,1.111611,0.000000,0.000000,0.600320,0.001800,0.600320,0.934320,1,14963,15008,45,8,447,15008,25000,14719,15340,621,289,910,0.980744,0.959518,43,2,0.955556,8,0,1.000000,440,7,0.984340
273,0.194240,57.910000,1.162249,0.000000,0.000000,0.631840,0.003280,0.631840,0.922280,1,15714,15796,82,11,488,15796,25000,15349,15848,499,447,946,0.971702,0.968513,81,1,0.987805,11,0,1.000000,483,5,0.989754
274,0.188169,58.720000,1.178721,0.000000,0.000000,0.630400,0.002200,0.630400,0.931920,1,15705,15760,55,14,546,15760,25000,15276,15928,652,484,1136,0.969289,0.959066,53,2,0.963636,14,0,1.000000,534,12,0.978022
275,0.177127,57.900000,1.192762,0.000000,0.000000,0.631720,0.001520,0.631720,0.930600,1,15755,15793,38,6,470,15793,25000,15468,15984,516,325,841,0.979421,0.967718,34,4,0.894737,6,0,1.000000,457,13,0.972340
276,0.206758,60.540000,1.123067,0.000000,0.000000,0.630480,0.002120,0.630480,0.912760,1,15709,15762,53,10,550,15762,25000,15203,15864,661,559,1220,0.964535,0.958333,49,4,0.924528,9,1,0.900000,538,12,0.978182
277,0.192870,59.620000,1.152054,0.000000,0.000000,0.589680,0.002320,0.589680,0.917440,1,14684,14742,58,5,573,14742,25000,14422,14840,418,320,738,0.978293,0.971833,53,5,0.913793,5,0,1.000000,561,12,0.979058
278,0.170870,58.400000,1.156920,0.000000,0.000000,0.604320,0.001880,0.604320,0.920040,1,15061,15108,47,4,559,15108,25000,14821,15720,899,287,1186,0.981003,0.942812,44,3,0.936170,4,0,1.000000,550,9,0.983900
279,0.139650,60.360000,1.133186,0.000000,0.000000,0.626120,0.001120,0.626120,0.935840,1,15625,15653,28,3,477,15653,25000,15411,16228,817,242,1059,0.984540,0.949655,28,0,1.000000,3,0,1.000000,470,7,0.985325
280,0.181267,60.540000,1.129816,0.000000,0.000000,0.591480,0.001560,0.591480,0.924440,1,14748,14787,39,4,441,14787,25000,14429,14776,347,358,705,0.975790,0.976516,37,2,0.948718,4,0,1.000000,434,7,0.984127
281,0.187848,61.180000,1.115422,0.000000,0.000000,0.569920,0.002120,0.569920,0.921440,1,14195,14248,53,9,594,14248,25000,13859,14704,845,389,1234,0.972698,0.942533,50,3,0.943396,9,0,1.000000,584,10,0.983165
282,0.242085,61.770000,1.105256,0.000000,0.000000,0.590680,0.001680,0.590680,0.904840,1,14725,14767,42,6,588,14767,25000,13973,14640,667,794,1461,0.946231,0.954440,40,2,0.952381,6,0,1.000000,580,8,0.986395
283,0.225096,59.710000,1.152015,0.000000,0.000000,0.619560,0.001960,0.619560,0.911560,1,15440,15489,49,4,592,15489,25000,14882,15568,686,607,1293,0.960811,0.955935,46,3,0.938776,4,0,1.000000,581,11,0.981419
284,0.160449,59.670000,1.151782,0.000000,0.000000,0.591760,0.001120,0.591760,0.932520,1,14766,14794,28,4,493,14794,25000,14460,15036,576,334,910,0.977423,0.961692,26,2,0.928571,4,0,1.000000,483,10,0.979716
285,0.179638,60.810000,1.118033,0.000000,0.000000,0.582680,0.001480,0.582680,0.927760,1,14530,14567,37,4,384,14567,25000,14048,14864,816,519,1335,0.964372,0.945102,36,1,0.972973,4,0,1.000000,375,9,0.976562
286,0.195048,58.610000,1.167905,0.000000,0.000000,0.592360,0.001600,0.592360,0.929440,1,14769,14809,40,6,530,14809,25000,14258,14924,666,551,1217,0.962793,0.955374,37,3,0.925000,6,0,1.000000,519,11,0.979245
287,0.184219,59.450000,1.172632,0.000000,0.000000,0.572600,0.001320,0.572600,0.942800,1,14282,14315,33,3,454,14315,25000,13755,14556,801,560,1361,0.960880,0.944971,31,2,0.939394,3,0,1.000000,448,6,0.986784
288,0.232059,61.620000,1.104497,0.000000,0.000000,0.586600,0.001880,0.586600,0.905560,1,14618,14665,47,11,475,14665,25000,13873,14348,475,792,1267,0.945994,0.966894,45,2,0.957447,11,0,1.000000,463,12,0.974737
289,0.199627,57.910000,1.179226,0.000000,0.000000,0.589640,0.001360,0.589640,0.928680,1,14707,14741,34,5,471,14741,25000,14209,14848,639,532,1171,0.963910,0.956964,30,4,0.882353,5,0,1.000000,458,13,0.972399
290,0.180920,60.250000,1.146412,0.000000,0.000000,0.592280,0.001320,0.592280,0.948880,1,14774,14807,33,8,464,14807,25000,14306,14960,654,501,1155,0.966165,0.956283,31,2,0.939394,7,1,0.875000,457,7,0.984914
291,0.145526,60.100000,1.123898,0.000000,0.000000,0.617160,0.001920,0.617160,0.941880,1,15381,15429,48,8,480,15429,25000,15191,15856,665,238,903,0.984575,0.958060,45,3,0.937500,7,1,0.875000,474,6,0.987500
292,0.195156,60.940000,1.115989,0.000000,0.000000,0.588320,0.001360,0.588320,0.925600,1,14674,14708,34,8,574,14708,25000,14141,15056,915,567,1482,0.961450,0.939227,28,6,0.823529,7,1,0.875000,558,16,0.972125
293,0.197521,59.440000,1.176033,0.000000,0.000000,0.581280,0.002120,0.581280,0.926840,1,14479,14532,53,3,460,14532,25000,13776,14320,544,756,1300,0.947977,0.962011,51,2,0.962264,3,0,1.000000,449,11,0.976087
294,0.209390,60.320000,1.135522,0.000000,0.000000,0.569160,0.001520,0.569160,0.920800,1,14191,14229,38,8,546,14229,25000,13643,14436,793,586,1379,0.958817,0.945068,35,3,0.921053,8,0,1.000000,533,13,0.976190
295,0.148553,59.720000,1.157168,0.000000,0.000000,0.626240,0.001280,0.626240,0.932760,1,15624,15656,32,7,525,15656,25000,15383,16016,633,273,906,0.982563,0.960477,32,0,1.000000,7,0,1.000000,516,9,0.982857
296,0.235264,60.920000,1.124534,0.000000,0.000000,0.599600,0.001320,0.599600,0.910040,1,14957,14990,33,5,433,14990,25000,14158,14744,586,832,1418,0.944496,0.960255,31,2,0.939394,5,0,1.000000,420,13,0.969977
297,0.156005,61.180000,1.122052,0.000000,0.000000,0.623680,0.001960,0.623680,0.940080,1,15543,15592,49,8,695,15592,25000,15302,15756,454,290,744,0.981401,0.971186,48,1,0.979592,8,0,1.000000,686,9,0.987050
298,0.198376,59.880000,1.139604,0.000000,0.000000,0.593480,0.001800,0.593480,0.923840,1,14792,14837,45,6,581,14837,25000,14222,14784,562,615,1177,0.958550,0.961986,40,5,0.888889,6,0,1.000000,565,16,0.972461
299,0.196651,60.560000,1.141706,0.000000,0.000000,0.618040,0.001440,0.618040,0.935440,1,15415,15451,36,7,498,15451,25000,14751,15180,429,700,1129,0.954695,0.971739,34,2,0.944444,7,0,1.000000,486,12,0.975904
300,0.178927,60.250000,1.132644,0.000000,0.000000,0.601800,0.001920,0.601800,0.922440,1,14997,15045,48,7,525,15045,25000,14544,15092,548,501,1049,0.966700,0.963689,46,2,0.958333,7,0,1.000000,516,9,0.982857
301,0.229270,59.450000,1.161903,0.000000,0.000000,0.609920,0.001000,0.609920,0.915360,1,15223,15248,25,4,540,15248,25000,14544,15112,568,704,1272,0.953830,0.962414,24,1,0.960000,4,0,1.000000,532,8,0.985185
302,0.170499,61.410000,1.099164,0.000000,0.000000,0.643560,0.002200,0.643560,0.934960,1,16034,16089,55,8,510,16089,25000,15765,16212,447,324,771,0.979862,0.972428,50,5,0.909091,8,0,1.000000,499,11,0.978431
303,0.159534,60.730000,1.115899,0.000000,0.000000,0.587000,0.001800,0.587000,0.940560,1,14630,14675,45,6,570,14675,25000,14358,14928,570,317,887,0.978399,0.961817,39,6,0.866667,6,0,1.000000,555,15,0.973684
304,0.136099,60.440000,1.129232,0.000000,0.000000,0.613760,0.001680,0.613760,0.945640,1,15302,15344,42,9,621,15344,25000,15093,15692,599,251,850,0.983642,0.961828,42,0,1.000000,9,0,1.000000,614,7,0.988728
305,0.193815,59.660000,1.138762,0.000000,0.000000,0.636760,0.001480,0.636760,0.911160,1,15882,15919,37,9,553,15919,25000,15425,16064,639,494,1133,0.968968,0.960222,37,0,1.000000,9,0,1.000000,550,3,0.994575
306,0.168063,57.440000,1.205338,0.000000,0.000000,0.623120,0.003000,0.623120,0.930200,1,15503,15578,75,12,575,15578,25000,15279,15912,633,299,932,0.980806,0.960219,73,2,0.973333,12,0,1.000000,567,8,0.986087
307,0.202881,60.650000,1.139041,0.000000,0.000000,0.593520,0.002480,0.593520,0.922560,1,14776,14838,62,8,665,14838,25000,14279,14604,325,559,884,0.962326,0.977746,60,2,0.967742,8,0,1.000000,656,9,0.986466
308,0.233994,59.900000,1.141563,0.000000,0.000000,0.633120,0.001480,0.633120,0.901680,1,15791,15828,37,5,511,15828,25000,15071,15436,365,757,1122,0.952173,0.976354,34,3,0.918919,5,0,1.000000,500,11,0.978474
309,0.200054,59.760000,1.141374,0.000000,0.000000,0.603960,0.002960,0.603960,0.909120,1,15025,15099,74,19,556,15099,25000,14344,15120,776,755,1531,0.949997,0.948677,71,3,0.959459,18,1,0.947368,544,12,0.978417
310,0.192688,61.540000,1.107515,0.000000,0.000000,0.619880,0.001680,0.619880,0.918280,1,15455,15497,42,10,644,15497,25000,14983,15468,485,514,999,0.966832,0.968645,40,2,0.952381,9,1,0.900000,636,8,0.987578
311,0.210163,60.630000,1.117661,0.000000,0.000000,0.614680,0.002320,0.614680,0.924040,1,15309,15367,58,6,604,15367,25000,14633,15000,367,734,1101,0.952235,0.975533,54,4,0.931034,5,1,0.833333,593,11,0.981788
312,0.186923,59.710000,1.162452,0.000000,0.000000,0.635240,0.001960,0.635240,0.929600,1,15832,15881,49,7,604,15881,25000,15392,15752,360,489,849,0.969208,0.977146,47,2,0.959184,7,0,1.000000,594,10,0.983444
313,0.233131,60.990000,1.132373,0.000000,0.000000,0.574440,0.001080,0.574440,0.897120,1,14334,14361,27,4,613,14361,25000,13572,13912,340,789,1129,0.945060,0.975561,25,2,0.925926,3,1,0.750000,600,13,0.978793
314,0.161115,58.490000,1.178168,0.000000,0.000000,0.617840,0.001480,0.617840,0.940800,1,15409,15446,37,6,651,15446,25000,15007,15572,565,439,1004,0.971578,0.963717,32,5,0.864865,6,0,1.000000,639,12,0.981567
315,0.161681,60.990000,1.119491,0.000000,0.000000,0.611240,0.001040,0.611240,0.939400,1,15255,15281,26,3,532,15281,25000,15055,15608,553,226,779,0.985210,0.964569,24,2,0.923077,3,0,1.000000,523,9,0.983083
316,0.229276,58.940000,1.170638,0.000000,0.000000,0.599280,0.002600,0.599280,0.908840,1,14917,14982,65,18,589,14982,25000,14208,14680,472,774,1246,0.948338,0.967847,62,3,0.953846,18,0,1.000000,576,13,0.977929
317,0.204843,60.940000,1.122097,0.000000,0.000000,0.631160,0.002120,0.631160,0.923200,1,15726,15779,53,9,584,15779,25000,15050,15432,382,729,1111,0.953799,0.975246,50,3,0.943396,9,0,1.000000,575,9,0.984589
318,0.201882,59.490000,1.150056,0.000000,0.000000,0.606600,0.001200,0.606600,0.930960,1,15135,15165,30,3,524,15165,25000,14398,14704,306,767,1073,0.949423,0.979189,28,2,0.933333,3,0,1.000000,512,12,0.977099
319,0.160716,59.080000,1.139162,0.000000,0.000000,0.621560,0.001680,0.621560,0.936400,1,15497,15539,42,6,704,15539,25000,15261,15852,591,278,869,0.982110,0.962718,40,2,0.952381,6,0,1.000000,692,12,0.982955
320,0.166338,60.810000,1.116362,0.000000,0.000000,0.603880,0.001480,0.603880,0.938760,1,15060,15097,37,2,656,15097,25000,14770,15152,382,327,709,0.978340,0.974789,36,1,0.972973,2,0,1.000000,641,15,0.977134
321,0.187021,61.040000,1.104927,0.000000,0.000000,0.580000,0.002360,0.580000,0.938280,1,14441,14500,59,13,790,14500,25000,14070,14640,570,430,1000,0.970345,0.961066,54,5,0.915254,13,0,1.000000,773,17,0.978481
322,0.213654,61.400000,1.090251,0.000000,0.000000,0.601280,0.001480,0.601280,0.903800,1,14995,15032,37,9,545,15032,25000,14431,15020,589,601,1190,0.960019,0.960786,35,2,0.945946,9,0,1.000000,536,9,0.983486
323,0.205420,60.730000,1.125687,0.000000,0.000000,0.569200,0.001800,0.569200,0.916280,1,14185,14230,45,7,605,14230,25000,13690,14080,390,540,930,0.962052,0.972301,42,3,0.933333,7,0,1.000000,591,14,0.976860
324,0.203474,61.200000,1.117187,0.000000,0.000000,0.621400,0.002040,0.621400,0.919880,1,15484,15535,51,7,680,15535,25000,14815,15248,433,720,1153,0.953653,0.971603,47,4,0.921569,7,0,1.000000,667,13,0.980882
325,0.153095,59.610000,1.139837,0.000000,0.000000,0.585520,0.001800,0.585520,0.944960,1,14593,14638,45,2,653,14638,25000,14336,14892,556,302,858,0.979369,0.962665,43,2,0.955556,2,0,1.000000,639,14,0.978560
326,0.183021,62.220000,1.087662,0.000000,0.000000,0.625720,0.001760,0.625720,0.937560,1,15599,15643,44,3,717,15643,25000,15310,15740,430,333,763,0.978713,0.972681,42,2,0.954545,3,0,1.000000,706,11,0.984658
327,0.205219,59.460000,1.151125,0.000000,0.000000,0.611160,0.002120,0.611160,0.904600,1,15226,15279,53,6,702,15279,25000,14754,15344,590,525,1115,0.965639,0.961548,51,2,0.962264,5,1,0.833333,690,12,0.982906
328,0.195891,58.520000,1.165097,0.000000,0.000000,0.601600,0.001920,0.601600,0.914800,1,14992,15040,48,6,707,15040,25000,14447,14804,357,593,950,0.960572,0.975885,46,2,0.958333,6,0,1.000000,689,18,0.974540
329,0.171020,62.590000,1.083269,0.000000,0.000000,0.577400,0.001880,0.577400,0.923040,1,14388,14435,47,6,742,14435,25000,14109,14468,359,326,685,0.977416,0.975187,44,3,0.936170,6,0,1.000000,730,12,0.983827
330,0.148743,62.480000,1.092854,0.000000,0.000000,0.633800,0.001880,0.633800,0.944560,1,15798,15845,47,8,634,15845,25000,15545,16076,531,300,831,0.981067,0.966969,44,3,0.936170,8,0,1.000000,617,17,0.973186
331,0.243934,61.570000,1.112459,0.000000,0.000000,0.583800,0.001360,0.583800,0.897520,1,14561,14595,34,0,675,14595,25000,13798,14144,346,797,1143,0.945392,0.975537,30,4,0.882353,0,0,0.000000,662,13,0.980741
332,0.218108,61.050000,1.113089,0.000000,0.000000,0.593360,0.001200,0.593360,0.923720,1,14804,14834,30,5,680,14834,25000,14256,14624,368,578,946,0.961035,0.974836,28,2,0.933333,5,0,1.000000,665,15,0.977941
333,0.195390,60.380000,1.117935,0.000000,0.000000,0.601960,0.001440,0.601960,0.915760,1,15013,15049,36,4,582,15049,25000,14467,15020,553,582,1135,0.961326,0.963182,33,3,0.916667,4,0,1.000000,567,15,0.974227
334,0.174055,59.900000,1.153602,0.000000,0.000000,0.616960,0.002880,0.616960,0.937120,1,15352,15424,72,5,722,15424,25000,14884,15304,420,540,960,0.964990,0.972556,70,2,0.972222,5,0,1.000000,710,12,0.983380
335,0.193698,59.820000,1.145889,0.000000,0.000000,0.607400,0.001960,0.607400,0.929440,1,15136,15185,49,6,548,15185,25000,14587,15056,469,598,1067,0.960619,0.968850,46,3,0.938776,6,0,1.000000,534,14,0.974453
336,0.224470,60.660000,1.123899,0.000000,0.000000,0.577920,0.001520,0.577920,0.923520,1,14410,14448,38,2,632,14448,25000,13650,14224,574,798,1372,0.944767,0.959646,37,1,0.973684,2,0,1.000000,623,9,0.985759
337,0.226765,61.480000,1.105036,0.000000,0.000000,0.631320,0.001440,0.631320,0.916920,1,15747,15783,36,3,661,15783,25000,14990,15520,530,793,1323,0.949756,0.965851,35,1,0.972222,3,0,1.000000,649,12,0.981846
338,0.173858,60.810000,1.120290,0.000000,0.000000,0.584120,0.001120,0.584120,0.937720,1,14575,14603,28,1,529,14603,25000,14062,14552,490,541,1031,0.962953,0.966328,26,2,0.928571,1,0,1.000000,515,14,0.973535
339,0.177167,61.180000,1.106100,0.000000,0.000000,0.609960,0.002480,0.609960,0.923840,1,15187,15249,62,9,759,15249,25000,14687,15064,377,562,939,0.963145,0.974973,60,2,0.967742,9,0,1.000000,741,18,0.976285
340,0.225439,59.230000,1.145964,0.000000,0.000000,0.581200,0.002440,0.581200,0.911600,1,14469,14530,61,7,720,14530,25000,13729,14108,379,801,1180,0.944873,0.973136,59,2,0.967213,7,0,1.000000,708,12,0.983333
341,0.213706,60.810000,1.116974,0.000000,0.000000,0.612480,0.001640,0.612480,0.907760,1,15271,15312,41,7,606,15312,25000,14549,15060,511,763,1274,0.950170,0.966069,39,2,0.951220,6,1,0.857143,594,12,0.980198
342,0.174034,61.270000,1.107028,0.000000,0.000000,0.582360,0.002920,0.582360,0.926320,1,14486,14559,73,12,655,14559,25000,14052,14768,716,507,1223,0.965176,0.951517,70,3,0.958904,12,0,1.000000,643,12,0.981679
343,0.147198,59.870000,1.161244,0.000000,0.000000,0.625760,0.001440,0.625760,0.950160,1,15608,15644,36,2,641,15644,25000,15219,15736,517,425,942,0.972833,0.967145,36,0,1.000000,2,0,1.000000,632,9,0.985959
344,0.164529,61.750000,1.082659,0.000000,0.000000,0.583440,0.003120,0.583440,0.939120,1,14508,14586,78,11,706,14586,25000,14293,14680,387,293,680,0.979912,0.973638,73,5,0.935897,11,0,1.000000,691,15,0.978754
345,0.157026,60.290000,1.130964,0.000000,0.000000,0.639360,0.002560,0.639360,0.946760,1,15920,15984,64,4,747,15984,25000,15514,16068,554,470,1024,0.970596,0.965522,62,2,0.968750,4,0,1.000000,732,15,0.979920
346,0.211771,59.650000,1.142051,0.000000,0.000000,0.631440,0.002000,0.631440,0.927240,1,15736,15786,50,7,729,15786,25000,14995,15392,397,791,1188,0.949892,0.974207,48,2,0.960000,6,1,0.857143,714,15,0.979424
347,0.175184,61.180000,1.112100,0.000000,0.000000,0.631640,0.001280,0.631640,0.920320,1,15759,15791,32,3,567,15791,25000,15260,15772,512,531,1043,0.966373,0.967537,29,3,0.906250,3,0,1.000000,552,15,0.973545
